Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Software Full-Stack Engineer,Java,hybrid,mid,Clari Poland,Kraków,None-None,None-None,"""Java"" ""JavaScript"" ""React"" ""Kafka""",,/offers/clari-software-full-stack-engineer-plays
Analityk biznesowo-systemowy,Analytics,remote,mid,SPIID,Kraków,None-None,None-None,"""SQL"" ""Oracle"" ""ETL"" ""PostgreSQL"" ""JIRA"" ""SharePoint""","""Git""",/offers/spiid-analityk-biznesowo-systemowy-krakow
Azure DevOps Engineer,DevOps,remote,mid,C&F,Warszawa,None-None,None-None,"""Azure"" ""Terraform"" ""Azure DevOps"" ""ARM"" ""GitHub"" ""CI/CD""",,/offers/c-f-s-a-azure-devops-engineer
Senior Frontend Developer,JS,remote,senior,7N,Warsaw,,23520-27720,"""Vue.js"" ""JavaScript"" ""HTML5 / CSS3""",,/offers/7n-senior-frontend-developer-warsaw
DevOps Engineer,DevOps,remote,senior,Awareson Sp. z o.o.,Warszawa,,25000-28500,"""Terraform"" ""AWS"" ""Python"" ""Docker"" ""Kubernetes""","""Azure"" ""GCP""",/offers/awareson-sp-z-o-o-devops-engineer-warszawa
PM Solution Lead / Project Manager,PM,hybrid,senior,Randstad Polska Sp. z o.o.,Warszawa,,22176-23856,"""Project Management"" ""Business Analysis"" ""Wealth Management"" ""investment management"" ""Capital Markets"" ""Bazy Danych""",,/offers/randstad-polska-sp-z-o-o-pm-solution-lead-project-manager
License Manager / Software License Management Specialist,Support,hybrid,mid,Centralny Ośrodek Informatyki,Warszawa,9000-12000,,"""zarządzanie licencjami"" ""ISO/IEC"" ""Software Asset Management"" ""Oracle"" ""VMware""","""Microsoft""",/offers/centralny-osrodekinformatyki-specjalista-specjalistka-ds-zarzadzania-licencjami-warszawa-320640
Performance Marketing Manager with IT background,Python,remote,mid,Limango Polska,Wrocław,,17000-23000,"""Power BI"" ""Python"" ""JAVA SCRIPT""",,/offers/limango-polska-performance-marketing-manager-with-it-background
Team Leader (Software Team),Mobile,hybrid,senior,Lufthansa Systems,Gdańsk,15000-25000,,"""Team Leadership"" ""Software Development""",,/offers/lufthansa-systems-team-leader-software-team-gdansk
Embedded Python Engineer TALENT POOL,Python,hybrid,mid,Rainlabs Services Sp.z o.o.,Kraków,11000-16000,16800-28560,"""English"" ""Python"" ""Linux"" ""pytest""","""Hardware"" ""AOSP"" ""adb"" ""Databases""",/offers/rainlabs-services-sp-z-o-o-embedded-python-engineer-talent-pool
Product Owner,PM,hybrid,mid,S&P Global,Gdańsk,11000-18000,13000-20100,"""English"" ""Scrum""",,/offers/s-p-global-product-owner-gdynia
Senior Consultant Microsoft Dynamics 365 Marketing,ERP,remote,mid,Onex Group,Gdańsk,,23000-28000,"""Microsoft Dynamics 365""",,/offers/onex-group-senior-consultant-microsoft-dynamics-365-marketing-gdansk
Senior Machine Learning Engineer,Data,remote,senior,Volven,Warszawa,,35000-70000,"""AI"" ""Python 3"" ""Deep Learning"" ""PyTorch"" ""Git"" ""Containers"" ""MLOps""","""Cloud Computing"" ""crypto""",/offers/volven-senior-machine-learning-engineer
System Analyst,Analytics,remote,senior,ASTEK Polska,Wrocław,12000-16500,,"""Enterprise Architect"" ""Postman"" ""Putty"" ""JIRA"" ""Confluence""",,/offers/astek-polska-system-analyst-wroclaw
Backend Developer (PHP) 💻,Data,hybrid,mid,AF AGENCY Sp. z o.o. Sp.K.,Poznań,,8000-15000,"""PHP 7"" ""Laravel"" ""Symfony"" ""MySQL"" ""Docker"" ""REST API"" ""GitHub""","""MS-SQL""",/offers/af-agency-sp-z-o-o-sp-k-backend-developer-php-poznan
IT Service Manager,Support,hybrid,mid,SIX,Warszawa,None-None,,"""ITSM"" ""Communication Skills"" ""Customer Support"" ""Proactivity"" ""Contact with a client"" ""Helpdesk"" ""Problem Solving""","""JIRA""",/offers/six-it-service-manager-warsaw
Full-stack Engineer (Node oriented),JS,remote,senior,Daytrip,Prague,,30372-43388,"""Node.js"" ""JavaScript"" ""React"" ""Next.js"" ""Nest.js""","""React Native"" ""AWS"" ""GraphQL""",/offers/daytrip-full-stack-engineer-node-oriented
Database Specialist,Data,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""DB2"" ""RedHat Linux"" ""Databases"" ""English"" ""JIRA"" ""Confluence""",,/offers/hsbc-service-delivery-database-specialist-krakow-323754
DevOps Engineer,DevOps,remote,mid,KLDiscovery,Katowice,11000-16000,,"""Azure DevOps"" ""Linux"" ""Ansible"" ""Terraform"" ""Docker""",,/offers/kldiscovery-devops-engineer-katowice
Senior  Java Developer,Java,office,senior,Luxoft Poland,Warszawa,None-None,,"""Java"" ""Microservices"" ""Kubernetes"" ""RabbitMQ"" ""Hazelcast"" ""Spring Boot""","""Google Cloud""",/offers/luxoft-poland-senior-java-developer-warszawa-318111
Senior Software Engineer - Frontend,JS,remote,senior,Marcura,Wrocław,,24164-34232,"""Angular"" ""TypeScript"" ""JavaScript"" ""CSS"" ""HTML5"" ""JSON"" ""HTTP""","""Design Patterns"" ""Microsoft SQL"" ""Cypress""",/offers/marcura-senior-software-engineer-frontend
Audytor / Audytorka IT,Security,hybrid,mid,Centralny Ośrodek Informatyki,Piaseczno,12000-17000,,"""Cybersecurity"" ""cyberbezpieczeństwo"" ""zdolności analityczne"" ""JIRA""",,/offers/centralny-osrodekinformatyki-audytor-audytorka-it-piaseczno
PHP Developer,PHP,remote,mid,Transparent Data,Warszawa,,9000-18000,"""PHP"" ""OOP"" ""MySQL""","""Microservices"" ""GCP""",/offers/transparent-data-php-developer-c549cbf6-17b3-4905-a51c-5324cf74a17b
Senior React Native Developer,Mobile,hybrid,senior,Forte Digital,Katowice,15500-20500,21000-27700,"""React Native"" ""TypeScript"" ""JavaScript"" ""Git""",,/offers/forte-digital-senior-react-native-developer-katowice
Technical Support Manager ,Support,hybrid,senior,XPERI Poland,Wrocław,None-None,None-None,"""Troubleshooting"" ""JavaScript"" ""HTML"" ""CSS""",,/offers/xperi-poland-technical-account-manager-wroclaw
Fullstack .NET Developer (TERG S.A.),Net,remote,mid,E Net Production Sp. z o.o.,Katowice,8000-11000,9500-13250,""".Net"" ""WebService"" ""C#""","""MS SQL"" ""T-SQL"" ""Visual Studio"" ""Angular"" ""TypeScript"" ""REST API""",/offers/e-net-production-sp-z-o-o-fullstack-net-developer-terg-s-a-katowice
Senior React Native Developer,Mobile,remote,senior,BlockLabs,Warszawa,,24000-28000,"""JavaScript"" ""React Native"" ""Mobile"" ""TypeScript"" ""Android"" ""iOS""",,/offers/blocklabs-senior-react-native-developer-warszawa
Business AI Developer,Python,remote,mid,Haddad Brands,Warszawa,,17000-27000,"""Angielski"" ""Pozyskiwanie Wiedzy"" ""Machine Learning"" ""AI"" ""Analytical Thinking"" ""Data modeling"" ""Python"" ""Java"" ""Microsoft SQL"" ""Linux""",,/offers/haddad-brands-business-ai-developer
Data Engineer,Java,remote,senior,Capco Poland,Wrocław,,25000-30000,"""Java"" ""Scala"" ""Apache Hadoop"" ""Apache Spark"" ""PySpark"" ""Python""",,/offers/capco-poland-data-engineer-wroclaw-329082
System Analyst - Credit Engineering  💰,Analytics,remote,senior,ITDS,Warszawa,14000-17000,18000-21000,"""System Analysis"" ""SQL"" ""BPMN"" ""UML"" ""SOA"" ""WebService"" ""SoapUI"" ""Postman"" ""Swagger""",,/offers/itds-system-analyst-credit-engineering
DataOps Engineer,Data,remote,mid,Trans.eu Group SA,Warszawa,,12000-22000,"""Python"" ""Git"" ""AWS"" ""Snowflake""",,/offers/trans-eu-group-sa-dataops-engineer-warszawa
React Native Expert,JS,remote,senior,Callstack,Wrocław,,31000-41000,"""JavaScript"" ""ReactJS"" ""React Native"" ""English"" ""Android"" ""iOS"" ""Mobile""",,/offers/callstack-react-react-native-expert-warszawa
C++ Developer,C,remote,mid,Optimo Development,Rzeszów,,15000-20000,"""C++"" ""Linux / Unix"" ""MySQL / NoSQL"" ""GIT / SVN""",,/offers/optimo-development-c-developer-302a4015-4326-47f7-a0b4-09fcbb459dcd
IT Administrator,Data,office,mid,Elektro Med,Niepołomice,None-None,,"""SQL"" ""MS Office"" ""analiza"" ""CRM"" ""priorytetyzacja"" ""Dobra organizacja pracy"" ""Angielski"" ""Prawo jazdy"" ""data analyst"" ""Multitasking""",,/offers/elektro-med-it-administrator-niepolomice
Senior Java Backend Developer,Java,remote,senior,Kitopi,Kraków,16500-23100,20000-28000,"""Java"" ""Spring Boot"" ""REST API"" ""OOP"" ""Clean Code"" ""SQL/NoSQL"" ""TDD/BDD"" ""Microservices""","""DDD"" ""Event-Driven Architecture""",/offers/kitopi-senior-java-backend-developer-krakow
Spark Developer,Scala,hybrid,senior,HSBC Service Delivery,Kraków,21000-24000,,"""English"" ""Scala"" ""Spark"" ""Unix""",,/offers/hsbc-service-delivery-spark-developer-krakow
Integration Developer/Consultant,Java,hybrid,mid,CGI,Piaseczno,None-None,,"""REST API"" ""JSON"" ""Web Services""",,/offers/cgi-integration-developer-consultant-piaseczno
Młodszy Inżynier Service Desk,Support,hybrid,mid,GTV Poland,Pruszków,None-None,,"""MS Office"" ""Active Directory"" ""Angielski"" ""sieci LAN, WAN, Wi-Fi,""","""obsługa klienta""",/offers/gtv-poland-mlodszy-inzynier-service-desk
Administrator Baz Danych,Admin,office,mid,PKO Bank Polski,Warszawa,None-None,,"""MsSQL"" ""SSRS"" ""SSIS"" ""Power BI"" ""Powershell"" ""CI/CD"" ""Azure"" ""GCP"" ""T-SQL""",,/offers/pko-bank-polski-administrator-baz-danych-c344fa43-2c38-4aec-ad94-19758698b69b
Senior Angular Software Developer,JS,remote,senior,People More P.S.A.,Katowice,,15000-25000,"""Angular"" ""Jasmine"" ""RxJS"" ""TypeScript"" ""SaaS"" ""Cypress"" ""API"" ""Karma"" ""Jest""","""Azure""",/offers/people-more-p-s-a-senior-angular-software-developer-katowice
AWS Cloud Architect,Architecture,remote,mid,NORDCLOUD,München,27118-34711,,"""AWS"" ""Cloud Computing"" ""Cloud architecture"" ""DevOps tools"" ""Terraform"" ""Containers""","""Powershell"" ""Bash"" ""Databases"" ""SQL""",/offers/nordcloud-aws-cloud-architect-munchen
Email Security Engineer,Security,remote,mid,PwC Polska,Warszawa,None-None,,"""SaaS"" ""Email Security"" ""Problem Solving"" ""DNS"" ""Cybersecurity"" ""Cyber Risks""",,/offers/pwc-polska-email-security-engineer
QA Automation Team Lead (Python),Testing,remote,senior,ScyllaDB,Warsaw,None-None,None-None,"""Python"" ""pytest"" ""Distributed systems"" ""Databases""",,/offers/scylladb-qa-automation-team-lead-python-warsaw
Regular Backend Developer,Java,hybrid,mid,Asseco Data Systems,Szczecin,None-None,None-None,"""Spring"" ""Hibernate"" ""JPA""",,/offers/asseco-data-systems-regular-backend-developer
.NET Developer,Net,remote,mid,SellIntegro,Wrocław,,12000-20000,"""ASP .NET Core"" ""Docker"" ""Unit Testing"" "".Net"" ""SQL"" ""Git"" ""C#"" "".Net Framework"" ""Web API""",,/offers/sellintegro-net-developer-wroclaw
Senior Symfony Full Stack Developer,PHP,remote,senior,Polcode,Wrocław,14000-17500,17000-21000,"""Symfony"" ""PHP"" ""ReactJS"" ""Vue.js"" ""English""",,/offers/polcode-senior-symfony-full-stack-developer-wroclaw
Architekt Rozwiązań IT,Architecture,remote,mid,ASTEK Polska,Warszawa,18800-21658,26250-30240,"""UML"" ""BPMN"" ""Enterprise Architect""","""K8S"" ""Oracle DB"" ""Java/SOAP/REST"" ""Angular"" ""MongoDB"" ""Apache Kafka"" ""Camunda""",/offers/astek-polska-architekt-rozwiazan-it-warszawa
Data Governance Product Owner,PM,remote,mid,Dataedo,Gdańsk,None-None,None-None,"""Databases"" ""Metadata""",,/offers/dataedo-data-governance-product-owner-gdansk
Senior Java Developer,Java,remote,senior,Experis Manpower Group,Warszawa,,26880-30240,"""Java 11"" ""Hibernate"" ""MySQL"" ""English"" ""JSF"" ""React""",,/offers/experis-manpower-group-senior-java-developer-warszawa
Project Manager (security),Security,remote,senior,mBank,Kraków,None-None,,"""Project Management""",,/offers/mbank-project-manager-security-krakow
Fullstack .Net Developer,Net,remote,senior,Reply Polska Sp. z o. o.,Dąbrowa Górnicza,13000-22000,,,"""JavaScript"" ""TypeScript"" ""Angular"" ""React"" ""Azure"" ""Docker""",/offers/reply-polska-sp-z-o-o-fullstack-net-developer-dabrowa-gornicza
Developer MS Dyn 365 BC / Dyn NAV,Architecture,remote,senior,Solemis Group Sp. z o.o.,Warszawa,,None-None,"""Dyn365BC"" ""MS Dyn NAV"" ""C/SIDE"" ""C/AL""",,/offers/solemis-group-sp-z-o-o-developer-ms-dyn-365-bc-dyn-nav-warszawa
IT Support Specialist,Support,hybrid,mid,EMERGE IT Support,Warszawa,6000-9000,7000-10000,"""IT Support"" ""Customer Support"" ""Helpdesk"" ""Microsoft"" ""Hardware"" ""MS Windows Server"" ""OS X Linux"" ""IP networks"" ""Contact with a client""","""ITIL""",/offers/emerge-it-support-it-support-specjalist
Architekt Rozwiązań IT,Architecture,hybrid,senior,Medicover,Łódź,None-None,None-None,""".Net"" ""Kafka"" ""RabbitMQ"" ""Azure"" ""AWS"" ""TOGAF"" ""DDD"" ""BPMN"" ""UML""",,/offers/medicover-architekt-rozwiazan-it-lodz
React Native Developer (Freelancer),Mobile,remote,mid,Monterail,Wrocław,,8000-15000,"""React Native"" ""TypeScript""","""Apollo"" ""GraphQL""",/offers/monterail-react-native-developer-freelancer
Senior Data Engineer,Data,hybrid,senior,Alter Solutions Polska,Warsaw,,,"""Informatica Powercenter"" ""ETL"" ""Oracle DB""",,/offers/alter-solutions-polska-senior-data-engineer
Frontend Developer,JS,remote,mid,Lodgify,Barcelona,,None-None,"""React"" ""TypeScript"" ""JavaScript"" ""CSS3""",,/offers/lodgify-frontend-developer-barcelona
Data Analyst/ PowerBI Developer,Analytics,hybrid,mid,NATEK,Warszawa,16000-16000,24000-24000,"""Business Analysis"" ""Communication Skills"" ""English"" ""Data analysis"" ""PowerBi"" ""Reporting"" ""Stakeholder Management"" ""SQL""","""AWS Redshift""",/offers/natek-data-analyst-powerbi-developer
Unity Developer,Game,hybrid,mid,Ten Square Games,Wrocław,None-None,None-None,"""Unity"" ""Unity 3D"" ""C#""",,/offers/ten-square-games-unity-developer
Python Tech Lead (AWS),Python,remote,senior,Experis Manpower Group,Warszawa,,30240-31920,"""Python 3"" ""AWS"" ""SQL"" ""Django"" ""Flask"" ""fastapi"" ""English""",,/offers/experis-manpower-group-python-tech-lead-aws-warszawa
2FA / MFA system administrator,Admin,remote,mid,mBank,Kraków,None-None,,,"""CyberArk"" ""2FA"" ""Workstation""",/offers/mbank-2fa-mfa-system-administrator-krakow-322251
SAP Analyst with German,ERP,hybrid,junior,Accenture,Szczecin,None-None,,"""German"" ""English"" ""Analytical Thinking""",,/offers/accenture-sap-analyst-with-german
.NET Developer / Full Stack Developer (Angular),Net,remote,mid,Varico,Gdańsk,,8000-13000,"""C#"" "".Net"" ""Angular"" ""TypeScript"" ""CSS"" ""HTML"" ""REST"" ""Git""",,/offers/varico-net-developer-full-stack-developer-angular-gdansk
Senior Scrum Master,PM,hybrid,senior,Stonex Poland,Kraków,None-None,,"""Agile"" ""Scrum"" ""Agile Mentoring"" ""Coaching skills"" ""SDLC""",,/offers/stonex-poland-senior-scrum-master
Mobile Device Tester with Dutch,Testing,hybrid,mid,Samsung R&D Institute Poland,Warszawa,None-None,,,"""Android""",/offers/samsung-r-d-institute-poland-mobile-device-tester-with-dutch
Mobile Device Tester with Swedish,Testing,hybrid,mid,Samsung R&D Institute Poland,Warszawa,None-None,,,"""Android""",/offers/samsung-r-d-institute-poland-mobile-device-tester-with-swedish
"Principal, Full-Stack Developer",Java,hybrid,senior,BNY Mellon (Poland),Wrocław,22000-35000,,"""Angular 14+"" ""Java 8"" ""Java 11"" ""Spring"" ""Spring Boot"" ""Spring Cloud"" ""Drools 7/8"" ""Camunda 7/8"" ""Hazelcast 4/5""",,/offers/bny-mellon-poland-principal-full-stack-developer
Senior Application Support Specialist (Senior SRE),Other,hybrid,senior,Thomson Reuters,Gdańsk,None-None,,,"""Leadership""",/offers/thomson-reuters-senior-application-support-specialist-senior-sre-gdansk-325751
IBMi Software Engineer,Other,remote,senior,Volvo Polska,Warszawa,15000-22000,,"""IBMi"" ""RPG"" ""Clean Code"" ""SQL"" ""DB2""","""IBM MQ"" ""XML"" ""JSON"" ""Microsoft Azure""",/offers/volvo-polska-ibmi-software-engineer-warszawa
Ekspert ds. Zapewniania Jakości Infrastruktury Informatycznej,PM,hybrid,senior,PKO Bank Polski,Pruszków,None-None,,"""Project Management""",,/offers/pko-bank-polski-ekspert-ds-zapewniania-jakosci-infrastruktury-informatycznej-pruszkow
"JS (React, Node.JS) Developer German*",JS,remote,senior,MindPal,Gdańsk,,24000-28500,"""Node.js"" ""Backend"" ""Problem Solving"" ""JavaScript"" ""React""","""API"" ""Git"" ""HTML"" ""Front-End""",/offers/mindpal-js-react-node-js-developer-german-gdansk
Senior Cloud Site Reliability Engineer,DevOps,hybrid,senior,Nordea,Gdańsk,None-None,,"""AWS"" ""Azure"" ""Python"" ""JavaScript"" ""Go"" ""networking security"" ""REST/OPEN APIs"" ""DevOps""",,/offers/nordea-senior-cloud-site-reliability-engineer-gdansk
Site Reliability Engineer,DevOps,hybrid,mid,SIX,Warszawa,None-None,,"""Linux"" ""Ansible"" ""Scripting""","""Python"" ""Java""",/offers/six-site-reliability-engineer-warszawa
Starszy Specjalista IT,Support,office,senior,Voss Fluid / VOSS Automotive,Strefa,None-None,,"""LAN"" ""WAN"" ""English"" ""MS Windows Server"" ""Windows Active Directory"" ""monitoring infrastruktury"" ""IT Security""",,/offers/voss-fluid-voss-automotive-starszy-specjalista-it
IT Project Manager,PM,hybrid,mid,mBank,Warszawa,None-None,,"""Project Management"" ""Confluence"" ""JIRA"" ""English""",,/offers/mbank-it-project-manager-warszawa-322099
IT Support Specialist,Support,office,junior,ArcelorMittal BCOE,Dąbrowa Górnicza,None-None,,"""IT Support""",,/offers/arcelormittal-bcoe-it-support-specialist
Manual Tester,Testing,hybrid,mid,Click IT Group,Warszawa,,12000-16000,"""Manual Testing"" ""JIRA"" ""Confluence"" ""ISTQB"" ""English"" ""Testing"" ""ISTQB Foundation""",,/offers/click-it-group-manual-tester-warszawa
UX/UI Designer,UX/UI,office,junior,MindPal,Katowice,,,"""English""","""Figma"" ""Adobe XD""",/offers/mindpal-ux-ui-designer
Business Analyst in E-Business Team,Analytics,hybrid,mid,Heineken,Kraków,None-None,,"""Business Analysis"" ""Information technology"" ""ERP""","""Agile"" ""Scrum""",/offers/heineken-technology-specialist
Senior React Native Developer,JS,remote,senior,7N,Warszawa,,28560-33600,"""JavaScript"" ""React"" ""React Native""","""Kotlin"" ""Swift""",/offers/7n-senior-react-native-developer
Junior MES System Developer/Consultant,ERP,remote,junior,ER Group,Kraków,8000-13000,,,"""Oracle"" ""ERP"" ""MES""",/offers/eagle-recruitment-group-junior-mes-system-developer-consultant
Senior Java Developer,Java,remote,senior,Pragmile,Warszawa,17500-19000,23520-25200,"""Java 17"" ""GraphQL"" ""Spring Boot"" ""MySQL""","""React""",/offers/pragmile-senior-java-developer
Software Engineer (AI/ML),Python,remote,mid,Synerise,Warszawa,,20000-35000,"""Python"" ""AI/ML"" ""C++"" ""Docker"" ""SQL databases""","""Cloud""",/offers/synerise-software-engineer
Fullstack Developer (Node.JS & React),JS,remote,mid,MindPal,Gdańsk,,14500-22500,"""Node.js"" ""React"" ""JavaScript"" ""HTML5 / CSS3"" ""RESTful API"" ""Git""",,/offers/mindpal-fullstack-developer-node-js-react-gdansk
Tibco Developer,Analytics,remote,mid,MindPal,Kraków,,20000-24000,"""Tibco"" ""REST"" ""JMS"" ""XML"" ""SOAP""","""Tibco Business Events"" ""AWS"" ""Azure"" ""GCP""",/offers/mindpal-tibco-developer
Lead Cloud Security Engineer (Remote),Security,remote,senior,Shaped Thoughts,Warszawa,,32000-39000,"""AWS"" ""OWASP""","""Python"" ""PostgreSQL""",/offers/shaped-thoughts-lead-cloud-security-engineer-remote
Sr Network Engineer with DevOps,DevOps,remote,senior,Codilime,Gdańsk,,22000-31000,"""Virtualization"" ""CI/CD"" ""Git"" ""Linux"" ""Docker"" ""Networks"" ""Python"" ""Kubernetes""","""DPDK""",/offers/codilime-sr-network-engineer-with-devops
Software Developer for UC4,Other,remote,mid,Fujitsu,Łódź,None-None,None-None,"""English"" ""Windows"" ""Linux"" ""FTP"" ""SFTP"" ""SQL""","""German"" ""uc4""",/offers/fujitsu-software-developer-for-uc4
Software Tester,Testing,remote,mid,HTD Health,Warszawa,6000-10000,7200-12000,"""Manual Testing"" ""Testing"" ""REST API"" ""Writing Test Scenarios""",,/offers/htd-health-software-tester-warszawa
DevOps Engineer,DevOps,remote,senior,Erbis,Kraków,12082-24164,,"""DevOps"" ""Azure"" ""Powershell""",,/offers/erbis-devops-engineer
MLOps Engineer,Python,remote,mid,ASTEK Polska,Wrocław,14288-14439,19950-20160,"""Python"" ""Azure"" ""Machine Learning"" ""Databricks""","""MS SQL""",/offers/astek-polska-mlops-engineer-wroclaw
Senior Data Scientist (Linear Optimization),Python,remote,senior,hubQuest,Warszawa,,28500-37000,"""Linear Optimization"" ""Python"" ""Data Science"" ""Machine Learning"" ""Statistics"" ""Pandas"" ""PuLP / CVXpy / Gurobi""","""Azure"" ""pyomo""",/offers/hubquest-senior-data-scientist-linear-optimization-warszawa-323463
.Net Azure Developer,Net,hybrid,mid,Medicalgorithmics S.A.,Warszawa,None-None,None-None,"""C#"" "".Net"" ""Azure"" ""SOA"" ""Powershell"" ""Microservices""",,/offers/medicalgorithmics-s-a-net-azure-developer-warszawa-301750
Enterprise Integration (Data) Architect,Architecture,remote,senior,Skillspark,Warszawa,,34560-41600,"""Microsoft Azure Cloud"" ""API"" ""Data Lake"" ""CI/CD"" ""Kubernetes""",,/offers/skillspark-enterprise-integration-data-architect
Systems Architect,Architecture,hybrid,senior,Playtika,Warszawa,None-None,None-None,"""Java""",,/offers/playtika-systems-architect
Analityk Biznesowo-Systemowy,Analytics,hybrid,mid,Totalizator Sportowy,Piaseczno,None-None,,"""UML"" ""BPMN"" ""Enterprise Architect""","""SAP""",/offers/totalizator-sportowy-analityk-biznesowo-systemowy-piaseczno-323839
Fullstack Engineer,JS,remote,senior,WIPRO,Wroclaw,None-None,None-None,"""JavaScript"" ""CSS"" ""HTML"" ""Linux"" ""Bash"" ""Python""",,/offers/wipro-fullstack-engineer-wroclaw
Ansible Automation Platform Specialist,DevOps,hybrid,senior,emagine Polska,Warszawa,,None-None,"""Ansible"" ""Linux/Unix"" ""Security""",,/offers/emagine-polska-ansible-automation-platform-specialist
Senior IT Security Specialist,Security,remote,senior,Hemmersbach,Wrocław,None-None,,"""F5 BIG-IP"" ""Security"" ""IT Security"" ""Network Administration""",,/offers/hemmersbach-senior-it-security-specialist
Konsultant - Administrator SAP,ERP,hybrid,mid,BUDIMEX,Warszawa,None-None,None-None,"""SAP FI"" ""product owner"" ""Product Management"" ""Agile"" ""JIRA"" ""Scrum"" ""Business Intelligence"" ""Angielski""","""SAP CO""",/offers/budimex-konsultant-administrator-sapc
Technology Leader,Java,remote,senior,Pretius,Warszawa,,25000-33000,"""Java"" ""Spring"" ""Oracle DB"" ""Cloud"" ""Angular"" ""React"" ""Keycloak"" ""Docker""",,/offers/pretius-technology-leader-warszawa
Senior Data Engineer,Data,remote,senior,Infogain,Wrocław,,20000-25000,"""Data Engineering"" ""PySpark"" ""ETL"" ""SQL"" ""Databricks"" ""MS Cloud"" ""Azure Data Factory"" ""Power BI""","""DevOps"" ""CI/CD""",/offers/infogain-senior-data-engineer-wroclaw-320736
Head of Data Platform & Product Analytics,Data,remote,senior,XTB,Kielce,30000-40000,,"""Big Data"" ""SQL"" ""AI"" ""Machine Learning"" ""Analytical Thinking"" ""People Management""",,/offers/xtb-head-of-data-platform-product-analytics-kielce
SAS DevOps Engineer,DevOps,hybrid,junior,Commerzbank,Łódź,None-None,,"""Linux""","""SAS"" ""Ansible"" ""Kubernetes"" ""Git""",/offers/commerzbank-sas-devops-engineer-lodz
Senior Consultant Data Integration,Data,remote,senior,DAC.digital,Poznań,9000-14950,11500-18500,"""Oracle DB"" ""PL/SQL"" ""ETL tools"" ""Data Warehousing"" ""Informatica Powercenter""","""Scala""",/offers/dac-digital-senior-consultant-data-integration-poznan-328768
Business Process Engineer,Analytics,remote,mid,Hemmersbach,Warszawa,None-None,None-None,"""Business Analysis"" ""Analityczne Myślenie"" ""Design Patterns"" ""process improvement"" ""Analiza Biznesowa"" ""Testing""",,/offers/hemmersbach-business-process-engineer-warszawa
Senior Python Software Engineer (with FinTech experience),Python,remote,senior,Syberry,Kraków,,15000-30000,"""Python"" ""AWS""",,/offers/syberry-senior-python-software-engineer-with-fintech-experience
SAP ALM & Solution Manager Consultant,ERP,remote,mid,Schaeffler Global Services Europe Sp. z o.o.,Wrocław,None-None,,"""ERP"" ""SAP S/4HANA"" ""SAP Application Lifecycle Management"" ""SAP Solution Manager""","""Fiori"" ""Tricentis Test Automation""",/offers/schaeffler-global-services-sap-alm-solution-manager-consultant
PM Senior IT Project Manager,PM,remote,senior,Ework Group,Warszawa,,170-220,"""Project Management""",,/offers/ework-group-pm-senior-it-project-manager
Platform Engineer with Python,DevOps,hybrid,mid,Opera Software,Wrocław,16000-20000,,"""Software Development"" ""Python"" ""Microservice Architecture""","""Ansible"" ""Puppet"" ""TCP/IP"" ""Prometheus""",/offers/opera-software-platform-engineer-with-python
Expert DevOps Engineer,DevOps,hybrid,senior,ING Bank Śląski,Warszawa,12000-28000,,"""Red Hat"" ""Core OS"" ""RHCSA"" ""Ansible"" ""Bash"" ""Python"" ""REST API""","""OpenShift"" ""Prometheus"" ""Grafana""",/offers/ing-bank-slaski-expert-devops-engineer-warszawa-305074
MID - Fullstack Developer (Java + React) - Poland/Remote,Java,remote,mid,Capco Poland,Wrocław,,100-135,"""Java 8+"" ""JavaScript"" ""React""",,/offers/capco-poland-mid-fullstack-developer-java-react-poland-remote-wroclaw
"Internship – Multimedia Camp –C++, Web",C,hybrid,junior,Samsung R&D Institute Poland,Warszawa,,,,"""C++"" ""Git"" ""Linux"" ""Python""",/offers/samsung-r-d-institute-poland-internship-multimedia-camp-c-web
Software Project Manager/Product Owner,PM,remote,mid,CodeTwo - HRejterzy,Wrocław,18000-30000,,"""Management"" ""Analytical Thinking"" ""Agile"" ""English""",,/offers/codetwo-hrejterzy-software-project-manager-product-owner
Senior / Lead GoLang Developer,Go,remote,senior,EPAM Systems,Katowice,None-None,,"""Golang"" ""Cloud"" ""AWS"" ""Azure"" ""Google Cloud Platform"" ""Cloud Networking"" ""System Architecture"" ""Design Patterns"" ""AP"" ""Microservices""",,/offers/epam-systems-senior-lead-golang-developer-katowice
Senior Site Reliability Engineer,DevOps,hybrid,senior,Acoustic,Sopot,None-None,,"""AWS"" ""Snowflake"" ""DevOps tools"" ""Terraform"" ""Kubernetes""",,/offers/acoustic-senior-site-reliability-engineer-sopot
Developer IT BI Solutions (Spark),Data,hybrid,mid,PUMA Polska Sp. z o.o.,Katowice,None-None,,"""Azure"" ""Azure BI Services"" ""Spark"" ""DevOps"" ""Python"" ""PySpark"" ""SQL"" ""T-SQL""",,/offers/puma-polska-sp-z-o-o-developer-it-bi-solutions-spark-katowice-315378
Vue.js Developer,JS,remote,senior,Froggly,Warszawa,,18000-25000,"""Vue"" ""Vue.js"" ""Nuxt"" ""TypeScript""","""Node.js"" ""Nest.js""",/offers/froggly-vue-js-developer
