Title,Category,Technology,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Remote Senior Security Engineer,Security,AWS,Senior,Ework Group,Remote,,25200  – 36960  PLN,"""Cloud security"" ""CI/CD"" ""AWS"" ""Angielski"" ","""AWS"" ""Azure"" ",https://nofluffjobs.com/pl/job/remote-senior-security-engineer-ework-group
Backend .Net Developer,Backend,.NET,Mid,NRF Poland Sp. z o. o.,Jankowo Gdańskie,10000  – 20000  PLN,,""".NET"" ""SQL"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/backend-net-developer-nrf-poland-jankowogdanskie
Specjalista ds. elektrycznych OZE,Inżynieria elektryczna,,Mid,Domino Polska Sp. z o. o.,Gdańsk,,9000  – 12000  PLN,"""sieci elektroenergetyczne"" ""PV"" ","""OZE"" ""Angielski"" ",https://nofluffjobs.com/pl/job/specjalista-ds-elektrycznych-oze-domino-polska-gdansk-1
Kierownik projektów IT,Project Manager,,Mid,emotivo Sp. z o.o.,Puławy,7000  – 8000  PLN,,"""Polski"" ""Angielski"" ","""PMI"" ",https://nofluffjobs.com/pl/job/kierownik-projektow-it-emotivo-pulawy
Senior Fullstack Developer,Fullstack,.NET,Senior,Omada,Warszawa,16500  – 23500  PLN,,""".NET"" ""SQL Server"" ""JavaScript"" ""C#"" ""SQL"" ""React"" ""UI"" ""REST API"" ""Polski"" ""Angielski"" ","""Azure"" ""CI/CD"" ""Test automation"" ""Azure Functions"" ",https://nofluffjobs.com/pl/job/senior-fullstack-developer-omada-warszawa-1
Android Network Engineer,Mobile,Android,Mid,Devire,Warszawa,18000  – 27000  PLN,,"""Android"" ""Bluetooth"" ""2G"" ""3G"" ""4G"" ""5G"" ""Protocols"" ""Java"" ""C"" ""C++"" ""Gradle"" ""Ant"" ""TCP"" ""Degree"" ""Angielski (B2)"" ","""UML"" ""ARM"" ",https://nofluffjobs.com/pl/job/android-network-engineer-devire-warszawa
REMOTE Senior Rust Developer 🦀,Backend,Rust,Senior,P2 Recruitment,Remote,,29701  – 40839  PLN,"""Rust"" ""Golang"" ""Angielski"" ","""Crypto"" ""Blockchain"" ""Protocols"" ""P2P"" ""Web3"" ",https://nofluffjobs.com/pl/job/remote-senior-rust-developer--p2-recruitment
Specjalista ds. elektrycznych OZE,Inżynieria elektryczna,,Mid,Domino Polska Sp. z o. o.,Rzeszów,,9000  – 12000  PLN,"""sieci elektroenergetyczne"" ""PV"" ","""OZE"" ""Angielski"" ",https://nofluffjobs.com/pl/job/specjalista-ds-elektrycznych-oze-domino-polska-rzeszow-1
Specjalista ds. elektrycznych OZE,Inżynieria elektryczna,,Mid,Domino Polska Sp. z o. o.,Warszawa,,9000  – 12000  PLN,"""sieci elektroenergetyczne"" ""PV"" ","""OZE"" ""Angielski"" ",https://nofluffjobs.com/pl/job/specjalista-ds-elektrycznych-oze-domino-polska-warszawa
R Developer,Fullstack,R,Mid,Sii Polska,Remote,13200  PLN,16200  PLN,"""R"" ""R package development"" ""Bash"" ""Linux"" ""CI/CD"" ""Jenkins"" ""Docker"" ""PostgreSQL"" ""Genomics"" ""Angielski"" ","""AWS"" ""Jira"" ""Nextflow"" ""Bioinformatican"" ""HPC"" ",https://nofluffjobs.com/pl/job/r-developer-sii-polska-remote
AUTOMATYK / AUTOMATION ENGINEER,Automatyka,,Mid,QualiTech,Remote,9000  – 16000  PLN,,"""Angielski (B1)"" ",,https://nofluffjobs.com/pl/job/automatyk-automation-engineer-qualitech-remote
PROJEKTANT AKPIA / INSTRUMENTATION ENGINEER,Inżynieria elektryczna,,Mid,QualiTech,Remote,8000  – 15000  PLN,,"""Angielski (B1)"" ",,https://nofluffjobs.com/pl/job/projektant-akpia-instrumentation-engineer-qualitech-remote
PROJEKTANT INSTALACJI ELEKTRYCZNYCH,Inżynieria elektryczna,,Mid,QualiTech,Remote,8000  – 15000  PLN,,"""Angielski (B1)"" ",,https://nofluffjobs.com/pl/job/projektant-instalacji-elektrycznych-qualitech-remote
DevOps Team Lead,DevOps,,Senior,ProfessNet Sp. z o.o.,Warszawa,,14000  – 24000  PLN,"""DevOps"" ""CI/CD"" ""Jenkins"" ""GitLab CI"" ""Scripting language"" ""Shell"" ""Python"" ""Ruby"" ""Cloud platform"" ""Azure"" ""Infrastructure as Code"" ""Terraform"" ""CloudFormation"" ""Java"" ""AWS"" ""Angielski (B2)"" ""Polski (C1)"" ",,https://nofluffjobs.com/pl/job/devops-team-lead-professnet-warszawa
Senior Developer with F#,Backend,C#,Senior,Unikie,Remote,,20000  – 26000  PLN,"""C#"" ""F#"" ""Visual Studio"" ""NHibernate"" ""MQTT"" ""ActiveMQ"" ""Jenkins"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/senior-developer-with-f--unikie-remote
Python Developer,Fullstack,Python,Mid,Sii Polska,Remote,16200  PLN,13200  PLN,"""Python"" ""Bash"" ""Linux"" ""CI/CD"" ""Jenkins"" ""Docker"" ""PostgreSQL"" ""Genomics"" ""Angielski"" ","""AWS"" ""Jira"" ""Nextflow"" ""Bioinformatician"" ""HPC"" ""Non-relational databases"" ",https://nofluffjobs.com/pl/job/python-developer-sii-polska-remote-1
Projektant oświetlenia,Inżynieria elektryczna,,Mid,Grafton Recruitment,Łódź,10000  – 12000  PLN,,"""Angielski"" ",,https://nofluffjobs.com/pl/job/projektant-oswietlenia-grafton-recruitment-lodz
AUTOMATYK - PROGRAMISTA SYSTEMÓW AUTOMATYKI,Automatyka,,Mid,FMA Group Sp. z o.o,Bąkowo,4000  – 8000  PLN,,"""PLC"" ""HMI"" ""ST"" ""FBD"" ""LD"" ""Prawo jazdy kat. B."" ""Polski"" ""Angielski (B1)"" ",,https://nofluffjobs.com/pl/job/automatyk-programista-systemow-automatyki-fma-group-bakowo
Full Stack Developer,Fullstack,React,Mid,Deviniti,Remote,12500  – 20000  PLN,15000  – 23500  PLN,"""JavaScript"" ""React"" ""TypeScript"" ""Node.js"" ""Polski (NATIVE)"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/full-stack-developer-deviniti-remote-2
Embedded C++ Developer,Embedded,C++,Senior,Hitachi Energy,Kraków,17000  – 22000  PLN,,"""Embedded C"" ""C"" ""BSc"" ""MSc"" ""Degree"" ""C++"" ""Python"" ""Linux"" ""OpenWRT"" ""Yocto"" ""Angielski (B2)"" ","""Polish"" ""German"" ",https://nofluffjobs.com/pl/job/embedded-c-developer-hitachi-energy-krakow-2
Konsultant CRM,Business Analysis,,Mid,Sii Polska,Remote,9000  – 14000  PLN,12000  – 22000  PLN,"""CRM"" ""Dynamics 365 CE"" ""Power Platform"" ""Azure"" ""Dynamics 365"" ""SQL"" ""Angielski"" ","""Dynamics 365 Marketing"" ""Microsoft 365"" ""Enterprise Architect"" ""System Analysis"" ""Visio"" ""Draw.io"" ",https://nofluffjobs.com/pl/job/konsultant-crm-sii-polska-remote-1
