Title,Category,Technology,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Cybersecurity Monitoring Engineer,Security,,Mid,ING BANK ŚLĄSKI SPÓŁKA AKCYJNA,Remote,14000  – 23000  PLN,,"""GCP"" ""IaaC"" ""Terraform"" ""Kubernetes"" ""Docker"" ""Azure DevOps"" ","""PostgreSQL"" ""Redis"" ""Cassandra"" ""LAN"" ""WAN"" ""Proxy"" ""TCP"" ""Windows Server"" ""CI/CD Pipelines"" ""Machine Learning"" ""Kubeflow"" ""Git"" ""Angielski"" ",https://nofluffjobs.com/pl/job/cybersecurity-monitoring-engineer-ing-bank-slaski-spolka-akcyjna-remote-1
Full-stack Developer,Fullstack,JavaScript,Mid,Linux Polska,Remote,16000  – 20000  PLN,,"""JavaScript"" ""React"" ""CSS"" ""HTML5"" ""Polski (NATIVE)"" ","""Linux"" ""Git"" ""Angielski (B2)"" ",https://nofluffjobs.com/pl/job/full-stack-developer-linux-polska-remote
Analityk Biznesowo-Systemowy,Business Analysis,,Senior,Ness Solution Sp. z o. o.,Remote,,22680  – 28560  PLN,"""UML"" ""Enterprise Architect"" ""Business analysis"" ""System analysis"" ""Angielski (B1)"" ""Polski (NATIVE)"" ","""SQL"" ""BPMN"" ""Jira"" ""Confluence"" ""Git"" ""REST"" ",https://nofluffjobs.com/pl/job/analityk-biznesowo-systemowy-ness-solution-remote
Senior JD Edwards Specialist,ERP,,Mid,Baxter Polska,Warszawa,10000  – 15000  PLN,,"""ERP"" ""JDE"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/senior-jd-edwards-specialist-baxter-polska-warszawa
Application and Operation Support,Architecture,,Mid,emagine Sp. Z o.o.,Remote,,20160  – 23520  PLN,"""Windows"" ""Oracle database"" ""ITIL"" ""Microsoft Windows"" ""PowerShell"" ""Azure Cloud"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/application-and-operation-support-emagine-remote
Remote ERP GTS Functional Consultant Lead,ERP,,Senior,Infosys Consulting,Remote,,15000  – 26000  PLN,"""SAP"" ""ABAP"" ""CSV"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/remote-erp-gts-functional-consultant-lead-infosys-consulting
Senior C# Developer with Sharepoint,Fullstack,,Senior,Lingaro,Remote,,23520  – 27720  PLN,"""C#"" ""SharePoint"" ""Public cloud"" "".NET"" ""Angielski (B2)"" ","""Azure"" ""AWS"" ""Agile"" ",https://nofluffjobs.com/pl/job/senior-c-developer-with-sharepoint-lingaro-remote
Full Stack Developer,Fullstack,TypeScript,Mid,AVENGA,Remote,,28240  – 30240  PLN,"""Azure Cloud"" ""TypeScript"" ""C#"" ""React"" "".NET"" ""SQL"" ""NoSQL"" ""Git"" ""SharePoint"" ""Office 365"" ""Azure DevOps"" ""GitHub Actions"" ""CSS"" ""Sass"" ""Degree"" ""Angielski"" ""Polski"" ","""AI"" ",https://nofluffjobs.com/pl/job/full-stack-developer-avenga-remote-9
Senior SDET,Testing,,Senior,Xenoss,Remote,,22217  – 26257  PLN,"""Java"" ""Automation"" ""CI/CD Automation"" ""AWS"" ""GCP"" ""Angielski (B2)"" ","""Ukraiński"" ",https://nofluffjobs.com/pl/job/senior-sdet-xenoss-remote
Junior Administrator Infrastruktury,Sys. Administrator,,Junior,Ework Group,Łódź,,11000  – 12000  PLN,"""Linux"" ""Bash"" ""Perl"" ""Python"" ""Ansible"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/junior-administrator-infrastruktury-ework-group-lodz
Inżynier ds. utrzymania aplikacji,Sys. Administrator,,Mid,emagine Sp. Z o.o.,Warszawa,,20160  – 26880  PLN,"""Unix"" ""Windows"" ""WildFly"" ""Tomcat"" ""WebLogic"" ""Kibana"" ""Zabbix"" ""Oracle"" ""MSSQL"" ""PostgreSQL"" ""Jira"" ""Confluence"" ""AWS"" ""Azure"" ""Polski"" ","""CI/CD"" "".NET"" ""IIS"" ""WCF"" ""ELK Stack"" ""RabbitMQ"" ""HashiCorp"" ""Consul"" ",https://nofluffjobs.com/pl/job/inzynier-ds-utrzymania-aplikacji-emagine-warszawa
Java/Spring Developer,Backend,Java,Mid,Poznań Supercomputing and Networking Center,Poznań,,,"""Java"" ""Spring"" ""Linux"" ""Docker"" ""Docker Compose"" ""GitLab"" ""Bush"" ""Polski"" ""Angielski"" ","""Python"" ",https://nofluffjobs.com/pl/job/java-spring-developer-poznan-supercomputing-and-networking-center-poznan
Vue.js Frontend Developer,Frontend,Vue.js,Mid,Fream,Wrocław,10500  – 14000  PLN,12000  – 15000  PLN,"""Vue.js"" ""TypeScript"" ""JavaScript"" ""React native"" ""React"" ""HTML"" ""CSS"" ""REST"" ""Ajax"" ""Git"" ""Redux"" ""REST API"" ""GitLab"" ""Jira"" ""CAN"" ""Polski (NATIVE)"" ""Angielski (B2)"" ","""Docker"" ""Material UI"" ""Next.js"" ""Angular"" ",https://nofluffjobs.com/pl/job/vue-js-frontend-developer-fream-wroclaw
MS SQL Developer,Sys. Administrator,,Mid,COMP S.A.,Warszawa,10000  – 16000  PLN,13000  – 18000  PLN,"""MS SQL"" ""CRM"" ""SQL"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/ms-sql-developer-comp-warszawa
Business Analyst (Data & Analytics Team),Business Analysis,,Mid,Falck IT Poland Sp. z o.o.,Warszawa,13000  – 17000  PLN,,"""Business Analyst"" ""Power BI"" ""BI"" ""Angielski (B2)"" ","""Excel"" ",https://nofluffjobs.com/pl/job/business-analyst-data-analytics-team-falck-it-poland-warszawa
Specjalist_a ds. migracji produktów Atlassian,DevOps,Atlassian,Mid,Deviniti,Remote,11500  – 16500  PLN,14000  – 20000  PLN,"""Atlassian"" ""Linux"" ""Jira"" ""Confluence"" ""Angielski (B2)"" ","""Groovy"" ""ACP"" ""AWS"" ""Azure"" ""Bamboo"" ""Bitbucket"" ",https://nofluffjobs.com/pl/job/specjalist-a-ds-migracji-produktow-atlassian-deviniti-remote
.Net Developer,Fullstack,.NET,Senior,Avenga,Wrocław,,23500  – 27700  PLN,""".NET"" "".NET Core"" ""Angular"" ""SQL"" ""Docker"" ""Multithreading"" ""PowerShell"" ""Bash"" ""CQRS"" ""REST API"" ""API"" ""Swagger"" ""Git"" ""Design Patterns"" ""Clean Code"" ""SSL"" ""Angielski (B2)"" ","""CI/CD"" ""Jira"" ",https://nofluffjobs.com/pl/job/net-developer-avenga-wroclaw-15
Trainee/Junior ERP Consultant,ERP,,Trainee,Clarity,Remote,,1422  – 1969  PLN,"""Ukraiński (NATIVE)"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/trainee-junior-erp-consultant-clarity-remote-1
Senior Fullstack Data & Analytics Engineer,Data,,Senior,emagine Sp. Z o.o.,Remote,,33600  – 36960  PLN,"""Power BI"" ""Azure Data Factory"" ""Azure Data Lake"" ""SQL Server"" ""Databricks"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/senior-fullstack-data-analytics-engineer-emagine-remote-1
📱👨‍💻Full-stack Mobile Apps Developer,Fullstack,TypeScript,Mid,Figure Inc.,Brno,,10986  – 16479  PLN,"""TypeScript"" ""React"" ""iOS"" ""React Native"" ""Angielski (C1)"" ","""Backend"" ""JavaScript"" ""Node.js"" ""AWS"" ""Czeski (C1)"" ",https://nofluffjobs.com/pl/job/full-stack-mobile-apps-developer-figure-brno
Data Operating Model Supervisory BA,Data,SQL,Senior,Randstad Polska sp. z o.o.,Warszawa,,26880  – 30240  PLN,"""SQL"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/data-operating-model-supervisory-ba-randstad-polska-warszawa
Test Automation Engineer,Testing,BPMN,Mid,Control System Software Sp. z o.o.,Sopot,6000  – 9000  PLN,,"""UML"" ""BPMN"" ""Angielski (B2)"" ","""Selenium"" ""Gherkin"" ""JMeter"" ""SoapUI"" ""Cypress"" ",https://nofluffjobs.com/pl/job/test-automation-engineer-control-system-software-sopot
DevOps Engineer,DevOps,,Senior,HERO LABS,Łódź,18000  – 24000  PLN,21000  – 28000  PLN,"""AWS"" ""Linux"" ""Data base"" ""CI/CD"" ""Terraform"" ""Shell"" ""Git"" ""Docker"" ""SQL"" ""Python"" ""Jenkins"" ""DynamoDB"" ""Angielski (C1)"" ","""TypeScript"" ""InfluxDB"" ""IoT"" ""Ansible"" ",https://nofluffjobs.com/pl/job/devops-engineer-hero-labs-lodz-1
Junior ERP Consultant,ERP,,Junior,Clarity,Remote,,1969  – 3938  PLN,"""Ukraiński (NATIVE)"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/junior-erp-consultant-clarity-remote-1
AWS Python Backend Developer,Backend,Python,Mid,Sigma IT Poland,Remote,16700  – 19500  PLN,20000  – 23520  PLN,"""Python"" ""Django"" ""AWS"" ""SQL"" ""Docker"" ""NoSQL"" ""Unix"" ""Bash"" ""Git"" ""AWS Cloud"" ""Shell"" ""Angielski"" ","""Active Directory"" ""PowerShell"" ""Polski"" ",https://nofluffjobs.com/pl/job/aws-python-backend-developer-sigma-it-poland-remote
Fullstack developer Node.js,Fullstack,Node.js,Mid,brilliant decisions,Remote,,12000  – 18000  PLN,"""Node.js"" ""Express"" ""Vue"" ""Sass"" ""Sentry"" ""Prisma"" ""BullMQ"" ""Redis"" ""IBM MQ"" ""HTTP"" ""Vue.js"" ""SSR"" ""SCSS"" ""Tailwind"" ""CSS"" ""PostgreSQL"" ""MongoDB"" ""Cassandra"" ""Heroku"" ""Kanban"" ""Angielski (B2)"" ""Polski (B2)"" ","""Ruby on Rails"" ""Ruby"" ""TypeScript"" ""Docker"" ",https://nofluffjobs.com/pl/job/fullstack-developer-node-js-brilliant-decisions-remote
Scrum Master with German,Agile,,Senior,Spyrosoft,Wrocław,11700  – 19750  PLN,21840  – 26880  PLN,"""Degree"" ""Niemiecki"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/scrum-master-with-german-spyrosoft-wroclaw
Junior Data Analyst (Python),Data,Python,Junior,Avenga,Remote,,11760  – 13440  PLN,"""Python"" ""SQL"" ""Oracle DB"" ""Excel"" ""Angielski (B2)"" ""Polski (NATIVE)"" ",,https://nofluffjobs.com/pl/job/junior-data-analyst-python-avenga-remote
Senior Graph Data Developer,Data,Python,Senior,Hays Poland,Remote,,33600  – 58800  PLN,"""Neo4j"" ""SPARQL"" ""GraphQL"" ""Python"" ""ETL"" ""Microsoft Azure"" ""PySpark"" ""Databricks"" ""Angielski (C1)"" ""Polski (B2)"" ","""Datadog"" ",https://nofluffjobs.com/pl/job/senior-graph-data-developer-hays-poland-remote
Remote Magento 2 Engineer,Backend,Java,Senior,TurnKey Labs,Remote,,30297  PLN,"""PHP"" ""JavaScript"" ""Magento"" ""Adobe"" ""HTML"" ""CSS"" ""Knockout"" ""jQuery"" ""MySQL"" ""Degree"" ""Java"" ""Angielski"" ","""Git"" ""REST API"" ""SOAP"" ",https://nofluffjobs.com/pl/job/remote-magento-2-engineer-turnkey-labs
Process Engineer,Automation,,Mid,Axos Group,Warszawa,10000  – 12000  PLN,,"""APQP"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/process-engineer-axos-group-warszawa
Maintenance Technician,Automation,,Mid,Axos Group,Koszalin,6000  – 7500  PLN,,"""SEP"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/maintenance-technician-axos-group-koszalin
Maintenance Engineer,Automation,,Mid,Axos Group,Grodzisk Mazowiecki,10500  – 13000  PLN,,"""Angielski"" ",,https://nofluffjobs.com/pl/job/maintenance-engineer-axos-group-grodziskmazowiecki
React Native Engineer,Mobile,React native,Senior,Appliscale,Remote,14000  – 20000  PLN,18000  – 27000  PLN,"""SQL"" ""NoSQL"" ""React Native"" ""React"" ""Angielski (B2)"" ","""Docker"" ""Kubernetes"" ""AWS"" ""Angular"" ""Vue.js"" ""Microservices"" ",https://nofluffjobs.com/pl/job/react-native-engineer-appliscale-remote
Maintenance Technician,Automation,,Mid,Axos Group,Grudziądz,6000  – 8000  PLN,,"""PLC"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/maintenance-technician-axos-group-grudziadz
Process Engineer,Automation,,Mid,Axos Group,Lublin,8500  – 10000  PLN,,"""Angielski"" ",,https://nofluffjobs.com/pl/job/process-engineer-axos-group-lublin-1
Unity Developer (with PlayFab Experience),Game dev,UNITY,Senior,BoomBit S.A.,Remote,16000  – 26000  PLN,17000  – 27000  PLN,"""UNITY"" ""C#"" "".NET"" ""PlayFab"" ""Angielski (B2)"" ","""Azure"" ""Unity UI Toolkit"" ""CSS Flexbox"" ""UI"" ""CSS"" ",https://nofluffjobs.com/pl/job/unity-developer-with-playfab-experience-boombit-remote
Maintenance Engineer,Automation,,Mid,Axos Group,Szczecin,8000  – 9000  PLN,,"""Angielski"" ",,https://nofluffjobs.com/pl/job/maintenance-engineer-axos-group-szczecin
Remote Project Manager,Project Manager,,Senior,Connectis_,Remote,,30000  – 35000  PLN,"""ERP"" ""HANA"" ""SAP"" ""Polski (C2)"" ""Angielski (B1)"" ",,https://nofluffjobs.com/pl/job/remote-project-manager-connectis--1
Data Solutions Architect,Data,AWS,Expert,N-iX,Remote,,34336  – 40396  PLN,"""Azure"" ""Google Cloud"" ""AWS"" ""Degree"" ""Azure Data"" ""ETL"" ""AWS S3"" ""Redshift"" ""BigQuery"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/data-solutions-architect-n-ix-remote
QA Automation Tester,Testing,Java,Mid,Inter Cars S.A.,Remote,,14000  – 18000  PLN,"""Java"" ""Selenide"" ""Selenium"" ""Cucumber"" ""Gherkin"" ""REST API"" ""Manual Testing"" ""UI"" ""Rwd"" ""Angielski"" ","""Jenkins"" ""Git"" ""Maven"" ""Jira"" ""ISTQB"" ",https://nofluffjobs.com/pl/job/qa-automation-tester-inter-cars-remote
Senior Java Software Engineer,Backend,Java,Senior,Connectis_,Warszawa,,25000  – 30000  PLN,"""Java"" ""Spring Data"" ""Boot"" ""Docker"" ""Kubernetes"" ""Azure"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-java-software-engineer-connectis--warszawa
Senior Embedded Engineer (AUTOSAR),Embedded,C,Senior,emagine Sp. Z o.o.,Kraków,,29400  – 31920  PLN,"""AUTOSAR"" ""CAN"" ""LIN"" ""Git"" ""Jira"" ""Polarion"" ""C"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/senior-embedded-engineer-autosar-emagine-krakow
Senior / Expert Backend Golang Developer,Backend,Golang,Senior,Digital Hub Warsaw at Bayer,Warszawa,22000  – 28000  PLN,,"""Golang"" ""Kubernetes"" ""REST API"" ""Kafka"" ""Cloud"" ""TDD"" ""GCP"" ""Angielski (B2)"" ","""AWS"" ""gRPC"" ""Google Cloud Dataflow"" ""Google Kubernetes Engine"" ",https://nofluffjobs.com/pl/job/senior-expert-backend-golang-developer-digital-hub-warsaw-at-bayer-warszawa-2
Remote SAP ABAP Developer (ID 658),ERP,,Mid,Infopulse,Remote,18000  – 20200  PLN,21000  – 24360  PLN,"""SAP"" ""ABAP"" ""SQL"" ""Angielski (B2)"" ""Polski"" ","""HANA"" ""Fiori"" ",https://nofluffjobs.com/pl/job/remote-sap-abap-developer-id-658-infopulse
Application Support/Dev Analyst with Russian,IT Support,,Mid,Randstad Polska sp. z o.o.,Warszawa,,16296  PLN,"""Linux"" ""IBM WebSphere"" ""SQL"" ""Oracle"" ""IBM MQ"" ""CAN"" ""Windows"" ""WebLogic"" ""Angielski (B2)"" ""Rosyjski (B2)"" ",,https://nofluffjobs.com/pl/job/application-support-dev-analyst-with-russian-randstad-polska-warszawa
Azure DevOps Engineer,DevOps,Azure,Senior,Spyrosoft,Remote,20350  PLN,27720  PLN,"""Azure"" ""Linux"" ""Docker"" ""Terraform"" ""Azure DevOps Server"" ""Azure Kubernetes Service"" ""Ansible"" ""CI/CD"" ""Jenkins"" ""Polski"" ""Angielski"" ","""MySQL"" ""PostgreSQL"" ",https://nofluffjobs.com/pl/job/azure-devops-engineer-spyrosoft-remote
Fullstack Developer,Fullstack,Java,Senior,Raiffeisen Bank International AG,Remote,18000  – 28000  PLN,18000  – 28000  PLN,"""Java"" ""GWT"" ""Spring Boot"" ""Hibernate"" ""JPA"" ""JavaScript"" ""Angular"" ""CSS"" ""HTML"" ""API"" ""REST API"" ""Swagger"" ""Gradle"" ""Git"" ""Spring"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/fullstack-developer-raiffeisen-bank-international-remote-2
AI/ML Solutions Architect,Architecture,Python,Expert,N-iX,Remote,,34336  – 40396  PLN,"""Python"" ""AI"" ""TensorFlow"" ""PyTorch"" ""scikit-learn"" ""NumPy"" ""AWS SageMaker"" ""Azure"" ""Machine Learning"" ""Google Cloud"" ""SQL"" ""AWS"" ""Degree"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/ai-ml-solutions-architect-n-ix-remote
Java Developer (bankowość),Backend,Java,Senior,Britenet,Warszawa,,22000  – 25000  PLN,"""Java EE"" ""Spring"" ""spring data"" ""Spring Batch"" ""Hibernate"" ""JPA"" ""Liquibase"" ""Kafka"" ""Kubernetes"" ""Java"" ""Polski"" ","""Apache Kafka"" ",https://nofluffjobs.com/pl/job/java-developer-bankowosc-britenet-warszawa-1
.NET Engineer (AWS),Backend,.NET,Senior,DataArt Poland Sp. Z o.o.,Remote,,18000  – 22500  PLN,""".NET"" ""AWS Cloud"" ""AWS Lambda"" ""CI/CD Pipelines"" ""REST API"" ""API"" ""PostgreSQL"" ""MongoDB"" ""Design Patterns"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/net-engineer-aws-dataart-poland-remote
Junior Transition Manager with German,Project Manager,,Junior,Nordcloud,Remote,12000  – 16000  PLN,,"""MS Office"" ""Atlassian"" ""Jira"" ""Confluence"" ""Angielski (B2)"" ""Niemiecki (B2)"" ",,https://nofluffjobs.com/pl/job/junior-transition-manager-with-german-nordcloud-remote
Junior Frontend Developer,Frontend,HTML,Junior,WebArray,Remote,4000  – 8000  PLN,,"""HTML"" ""CSS"" ""Bootstrap"" ""Polski (NATIVE)"" ","""JavaScript"" ""Figma"" ""Angielski (B2)"" ",https://nofluffjobs.com/pl/job/junior-frontend-developer-webarray-remote
Remote Implementation Specialist,Sys. Administrator,,Mid,Finture,Remote,,15200  – 19950  PLN,"""Windows Server"" ""IIS"" ""SQL Server"" ""English"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/remote-implementation-specialist-finture
Frontend JavaScript Developer,Frontend,JavaScript,Junior,WebArray,Remote,4000  – 8000  PLN,,"""JavaScript"" ""Polski (NATIVE)"" ","""HTML"" ""Bootstrap"" ""Angielski (B2)"" ",https://nofluffjobs.com/pl/job/frontend-javascript-developer-webarray-remote
Support Engineer (with Java),IT Support,,Mid,Silent Eight,Remote,,12000  – 19000  PLN,"""Java"" ""Linux"" ""SQL"" ""Jira"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/support-engineer-with-java-silent-eight-remote
