Title,Category,Technology,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Team Leader Golang / C++ for Linux,Backend,Golang,Senior,Adaptiq,Remote,25774  – 30070  PLN,25774  – 30070  PLN,"""Golang"" ""C++"" ""Networking"" ""Protocols"" ""Angielski"" ","""GraphQL"" ""NoSQL"" ""HashiCorp"" ""Consul"" ""Vault"" ""Nomad"" ",https://nofluffjobs.com/pl/job/team-leader-golang-c-for-linux-adaptiq-remote
Analityk biznesowy,Business Analysis,,Mid,XTB,Remote,8000  – 16000  PLN,9000  – 17000  PLN,"""Jira"" ""Confluence"" ""BPMN"" ""UML"" ""Analytical thinking"" ""Polski"" ""Angielski"" ","""Scrum"" ""Salesforce"" ",https://nofluffjobs.com/pl/job/analityk-biznesowy-xtb-remote-1
Engineering Manager,Backend,Python,Senior,hyperexponential,Warsaw,40233  – 49174  PLN,48280  – 59009  PLN,"""Python"" ""Angielski"" ","""Rust"" ""Kotlin"" ""Golang"" ",https://nofluffjobs.com/pl/job/engineering-manager-hyperexponential-warsaw
DevOps Engineer,DevOps,AWS,Mid,hyperexponential,Warsaw,31292  – 35763  PLN,35763  – 40233  PLN,"""Python"" ""AWS"" ""Angielski"" ","""Rust"" ""Kotlin"" ""Golang"" ",https://nofluffjobs.com/pl/job/devops-engineer-hyperexponential-warsaw
Remote IT Security Expert,Security,ISMS,Senior,Simon - Kucher Core Business Services,Remote,28000  – 31000  PLN,,"""Security"" ""ISMS"" ""ISO"" ""CISSP"" ""CISM"" ""CISA"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/remote-it-security-expert-simon-kucher-core-business-services
Senior Cloud Java Developer,Backend,Java,Senior,Motorola Solutions Systems Polska,Remote,17000  – 22000  PLN,,"""Java"" ""Spring Boot"" ""Kotlin"" ""Azure"" ""AWS"" ""Kubernetes"" ""Docker"" ""MongoDB"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/senior-cloud-java-developer-motorola-solutions-systems-polska-remote
QA Engineer,Testing,,Mid,XTB,Remote,6000  – 9000  PLN,6000  – 9000  PLN,"""Jira"" ""Manual tests"" ""Polski"" ","""ISTQB"" ""Postman"" ""Python"" ""Java Script"" ""Selenium"" ""Cypress"" ""Salesforce"" ""CRM"" ""SAP"" ""Angielski"" ",https://nofluffjobs.com/pl/job/qa-engineer-xtb-remote-2
"Frontend Technical Customer Support / SaaS, Remote",Frontend,JavaScript,Junior,Luigi's Box,Remote,,6902  – 11504  PLN,"""JavaScript"" ""Vue.js"" ""HTML"" ""CSS"" ""customer support"" ""Angielski (B2)"" ""Polski (NATIVE)"" ""Niemiecki"" ","""SaaS"" ",https://nofluffjobs.com/pl/job/frontend-technical-customer-support-saas-remote-luigi-s-box
SOC Specialist,Security,Bash,Mid,Onwelo Sp. z o.o.,Remote,15000  – 18000  PLN,20160  – 26880  PLN,"""Bash"" ""Security"" ""Python"" ""Cybersecurity"" ""Network Security"" ""LAN"" ""Ruby"" ""Polski (NATIVE)"" ""Angielski (B2)"" ","""Linux"" ""Windows"" ""SIEM"" ""Active Directory"" ""Splunk"" ",https://nofluffjobs.com/pl/job/soc-specialist-onwelo-remote
OSB/SOA Architect,Architecture,Oracle,Mid,Skillspark,Remote,,33600  – 40320  PLN,"""Oracle"" ""SOA"" ""FTP"" ""JMS"" ""XML"" ""JSON"" ""Angielski (C1)"" ","""SAP"" ""ADF"" ",https://nofluffjobs.com/pl/job/osb-soa-architect-skillspark-remote
Kubernetes Engineer,DevOps,,Mid,C.H. Robinson,Warszawa,20000  – 25000  PLN,,"""Kubernetes"" ""Terraform"" ""Docker"" ""Linux"" ""Azure Cloud"" ""Load balancing"" ""Angielski (C1)"" ","""Python"" ""Bash"" ""CI/CD"" ""Nginx"" ""Prometheus"" ",https://nofluffjobs.com/pl/job/kubernetes-engineer-c-h-robinson-warszawa
Senior DevOps Engineer,DevOps,aws,Senior,Shiji Poland,Remote,18000  – 25000  PLN,20000  – 28000  PLN,"""AWS"" ""Kubernetes"" ""Linux"" ""IaaC"" ""Jenkins"" ""Datadog"" ""ELK Stack"" ""CI/CD"" ""GitLab"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/senior-devops-engineer-shiji-poland-remote-1
Cloud DevOps Engineer,DevOps,Java,Senior,Motorola Solutions Systems Polska,Remote,17000  – 22000  PLN,,"""DevOps"" ""Kibana"" ""Grafana"" ""Azure"" ""AWS Cloud"" ""Docker"" ""Distributed computing"" ""Java"" ""Spring Boot"" ""Protocols"" ""Java"" ""SIP"" ""Service mesh"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/cloud-devops-engineer-motorola-solutions-systems-polska-remote
Specjalista IT,IT Support,,Mid,Avenga,Warsaw,,10080  – 16800  PLN,"""Angielski"" ",,https://nofluffjobs.com/pl/job/specjalista-it-avenga-warsaw
Ekspert ds. Automatyki,Automatyka,,Mid,HR WISE Sp. z o.o.,Niepołomice,7000  – 9000  PLN,,"""Polski"" ""Angielski (B1)"" ","""Niemiecki (B1)"" ",https://nofluffjobs.com/pl/job/ekspert-ds-automatyki-hr-wise-niepolomice
Senior Data Engineer - 100% remote,Data,Python,Senior,AVENGA,Remote,,25200  – 30240  PLN,"""Python"" ""SQL"" ""PySpark"" ""Scala"" ""Azure Data"" ""Azure Data Factory"" ""Azure SQL"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/senior-data-engineer-100-remote-avenga
Mid Technical Support Specialist,IT Support,,Mid,BITSTREAM S.A.,Lublin,5000  – 9000  PLN,6000  – 10000  PLN,"""Ethernet"" ""MS Office"" ""Angielski (B2)"" ","""CCNA"" ""Linux"" ",https://nofluffjobs.com/pl/job/mid-technical-support-specialist-bitstream-lublin
Senior Data Engineer (PySpark & AWS Glue),Data,Python,Senior,From Poland With Dev,Remote,16000  – 25500  PLN,20000  – 31500  PLN,"""Python"" ""PySpark"" ""AWS Glue"" ""ETL"" ""Angielski"" ""Polski"" ","""Node.js"" ""Golang"" ""Snowflake"" ""PostgreSQL"" ""Serverless"" ""CI/CD"" ""DevOps"" ""Terraform"" ""AWS"" ",https://nofluffjobs.com/pl/job/senior-data-engineer-pyspark-aws-glue-from-poland-with-dev-remote-1
System Administrator,Sys. Administrator,,Junior,PLARIUM POLAND SP. Z O.O.,Warszawa,7000  – 10000  PLN,,"""Windows"" ""macOS"" ""Adobe Photoshop"" ""Autodesk 3ds Max"" ""AD"" ""DNS"" ""DHCP"" ""VPN"" ""TCP"" ""Ukraiński"" ","""Angielski"" ""Polski"" ",https://nofluffjobs.com/pl/job/system-administrator-plarium-poland-warszawa
Senior QA Engineer - Remote,Testing,Java,Senior,Direct Communication Sp. z o.o.,Remote,19000  – 20500  PLN,25000  – 26500  PLN,"""Java"" ""Test automation"" ""Angielski (B2)"" ","""performance testing"" ",https://nofluffjobs.com/pl/job/senior-qa-engineer-remote-direct-communication-3
Angular Developer - Hybrid,Frontend,JavaScript,Mid,CODEFUSION Sp. z o.o.,Opole,10000  – 16000  PLN,13000  – 20000  PLN,"""JavaScript"" ""TypeScript"" ""Angular"" ""Polski (NATIVE)"" ""Angielski (B2)"" ","""Entity Framework"" ""WCF"" ""WPF"" ""Azure"" ""REST"" ""SQL Server"" ""HTML"" ""CSS"" ""MS SQL"" ""Docker"" ""Poczucie humoru"" "".NET"" ""SQL"" ""Niemiecki"" ",https://nofluffjobs.com/pl/job/angular-developer-hybrid-codefusion-opole
JS Fullstack Developer (Nest.js),Fullstack,JavaScript,Senior,From Poland With Dev,Remote,19000  – 24000  PLN,22500  – 27500  PLN,"""TypeScript"" ""Node.js"" ""React"" ""JavaScript"" ""Polski"" ","""Redux"" ""Nest.js"" ""AWS"" ""OpenCV"" ""C++"" ",https://nofluffjobs.com/pl/job/js-fullstack-developer-nest-js-from-poland-with-dev-remote
Java Developer/Backend Developer,Backend,Java,Mid,AVENGA,Remote,,21840  – 25200  PLN,"""Java"" ""Spring"" ""NoSQL"" ""MongoDB"" ""REST API"" ""API"" ""CI"" ""Jenkins"" ""GitLab"" ""Polski"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/java-developer-backend-developer-avenga-remote
Product Manager,Product Management,,Senior,OpenX,Remote,18000  – 24000  PLN,23520  – 30240  PLN,"""Product management"" ""Backlog management"" ""Communication skills"" ""Cooperation with stakeholders"" ""Defining business requirements"" ""Data Driven"" ""Jira"" ""Critical thinking"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/product-manager-openx-remote-1
PHP Developer with Drupal,Backend,PHP,Mid,Sopra Steria - Apps Services,Remote,10000  – 15000  PLN,16800  – 23520  PLN,"""PHP"" ""Drupal"" ""Git"" ""Docker"" ""MySQL"" ""Angielski (B2)"" ","""Symfony"" ""Varnish"" ""HTML"" ""JavaScript"" ""CSS"" ""Linux"" ",https://nofluffjobs.com/pl/job/php-developer-with-drupal-sopra-steria-apps-services-remote-1
Junior UI/UX Designer,Design,,Junior,juucy,Remote,,12000  PLN,"""Degree"" ""Wireframes"" ""Prototypes"" ""UI"" ""Adobe XD"" ""Sketch"" ""Figma"" ""Angielski"" ","""UX"" ",https://nofluffjobs.com/pl/job/junior-ui-ux-designer-juucy-remote
IT Project Manager,Project Manager,,Senior,3mk Protection,Ostrów Wielkopolski,18000  – 24000  PLN,,"""Polski"" ",,https://nofluffjobs.com/pl/job/it-project-manager-3mk-protection-ostrowwielkopolski
Remote Senior SAP CRM Developer,ERP,,Senior,7N,Remote,,26880  – 33600  PLN,"""SAP"" ""CRM"" ""Claims"" ""ABAP"" ""HANA"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/remote-senior-sap-crm-developer-7n
Administrator Kubernetes,Sys. Administrator,,Mid,AVENGA,Warszawa,,20160  – 23520  PLN,"""Docker"" ""Kubernetes"" ""Linux"" ""Unix"" ""Bash"" ""Python"" ""GitLab"" ""Polski"" ""Angielski (B1)"" ","""PostgreSQL"" ""MongoDB"" ""RabbitMQ"" ",https://nofluffjobs.com/pl/job/administrator-kubernetes-avenga-warszawa
Backend Java Engineer - SwaggerHub Portal,Backend,Java,Mid,SmartBear,Remote,14000  – 17000  PLN,17000  – 21000  PLN,"""Java"" ""Spring Boot"" ""Maven"" ""Docker"" ""Kubernetes"" ""Open API"" ""PostgreSQL"" ""Angielski (B2)"" ","""CI/CD Pipelines"" ",https://nofluffjobs.com/pl/job/backend-java-engineer-swaggerhub-portal-smartbear-remote
Remote Cyber Business Analyst - Senior,Business Analysis,,Senior,Link Group,Remote,,29000  – 35000  PLN,"""Business analysis"" ""IT security knowledge"" ""SDLC"" ""Angielski"" ","""Data modeling"" ""Power BI"" ",https://nofluffjobs.com/pl/job/remote-cyber-business-analyst-senior-link-group
Remote Senior C# Game Developer,Game dev,C#,Senior,Mechanistry sp. z o.o.,Remote,,18000  – 30000  PLN,"""C#"" ""Polski"" ""Angielski"" ","""Unity Engine"" ",https://nofluffjobs.com/pl/job/remote-senior-c-game-developer-mechanistry-1
Junior Java Backend Engineer,Backend,Java,Junior,juucy,Remote,,12000  PLN,"""Java"" ""Degree"" ""SQL"" ""NoSQL"" ""REST API"" ""Microservices"" ""Git"" ""Angielski (B1)"" ",,https://nofluffjobs.com/pl/job/junior-java-backend-engineer-juucy-remote
Process Manager,Project Manager,,Mid,AVENGA,Warszawa,14000  – 24000  PLN,,"""Project management"" ""People management"" ""Business understanding"" ""SAP"" ""Angielski (C1)"" ""Polski (B2)"" ","""SAP HR"" ""SuccessFactors"" ",https://nofluffjobs.com/pl/job/process-manager-avenga-warszawa
Lead / Sr Software Engineer (Java / Scala / GIS),Backend,Java,Senior,HERE Technologies,Kraków,17000  – 27000  PLN,26880  – 33600  PLN,"""Java"" ""Scala"" ""Angielski"" ","""Big Data"" ""Apache Spark"" ""Hadoop"" ""AWS"" ""Virtualization"" ""Docker"" ""Kubernetes"" ""CI/CD"" ""GitLab"" ""JavaScript"" ""Linux"" ""Unix"" ""Shell"" ""Scala"" ",https://nofluffjobs.com/pl/job/lead-sr-software-engineer-java-scala-gis-here-technologies-krakow
Remote Customer Consultant with German,IT Support,,Junior,DATAGROUP Automotive Services Sp. z o.o.,Remote,4000  – 7000  PLN,,"""Microsoft"" ""Windows"" ""Niemiecki (B2)"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/remote-customer-consultant-with-german-datagroup-automotive-services
.NET Developer,Backend,.NET,Senior,CSHARK Sp. z o.o.,Remote,,19300  – 25200  PLN,""".NET"" "".NET CORE"" ""Kubernetes"" ""DDD"" ""CQRS"" ""Docker"" ""gRPC"" ""PostgreSQL"" ""C#"" ""AWS"" ""Azure"" ""CI"" ""Angielski (B2)"" ""Polski (B2)"" ",,https://nofluffjobs.com/pl/job/net-developer-cshark-remote
Remote Data Engineer GCP,Data,Python,Mid,Onwelo Sp. z o.o.,Remote,10000  – 14000  PLN,15750  – 21000  PLN,"""GCP"" ""BigQuery"" ""Python"" ""Scala"" ""SQL"" ""ETL"" ""Airflow"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/remote-data-engineer-gcp-onwelo
Analityk biznesowo-systemowy,Business Analysis,,Senior,pTAG,Remote,20000  – 22000  PLN,22000  – 24000  PLN,"""UML"" ""BPMN"" ""Jira"" ""Confluence"" ""Excel"" ""Business analysis"" ""System analysis"" ""Enterprise Architect"" ""Polski"" ","""SQL"" ""Angielski"" ",https://nofluffjobs.com/pl/job/analityk-biznesowo-systemowy-ptag-remote
Junior Web Developer,IT Support,,Junior,Rebel artistry,Remote,4500  – 5500  PLN,,"""HTML"" ""CSS"" ""PHP"" ""JavaScript"" ""TypeScript"" ""React"" ""Redux"" ""Git"" ""WordPress"" ""CMS"" ""MySQL"" ""SEO"" ""UX"" ""UI"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/junior-web-developer-rebel-artistry-remote
Specjalista IT (Sieci IT/OT),Sys. Administrator,,Mid,Devire,Józefów,9000  – 15000  PLN,,"""Active Directory"" ""IT networks"" ""OT networks"" ""Servers"" ""Angielski (B2)"" ","""Aruba"" ""FortiGate"" ",https://nofluffjobs.com/pl/job/specjalista-it-sieci-it-ot-devire-jozefow
Embedded Test Engineer,Testing,Python,Mid,emagine Sp. Z o.o.,Kraków,,8400  – 16800  PLN,"""C"" ""Python"" ""Polarion"" ""Jira"" ""Doors"" ""MS Office"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/embedded-test-engineer-emagine-krakow-1
Product Owner,Product Management,,Mid,emagine Sp. Z o.o.,Warszawa,,25200  – 28560  PLN,"""SQL"" ""Agile"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/product-owner-emagine-warszawa-2
Security Software Principal Engineer (C/C++),Security,,Senior,Dell Technologies,Remote,20600  – 24700  PLN,,"""C++"" ""Security"" ""Operating system"" ""Data base"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/security-software-principal-engineer-c-c--dell-technologies-remote
IT Business Analyst,Business Analysis,,Senior,Mindbox S.A.,Warsaw (office location),,21000  – 27300  PLN,"""SQL"" ""Confluence"" ""Jira"" ""Finance"" ""Angielski (B2)"" ","""UML"" ""UAT"" ",https://nofluffjobs.com/pl/job/it-business-analyst-mindbox-warsawofficelocation
Cloud Architect (5/442),Telekomunikacja,,Senior,Infolet,Kraków,,20160  – 23520  PLN,"""Degree"" ""2G"" ""3G"" ""4G"" ""5G"" ""Protocols"" ""SIP"" ""RTP"" ""Oracle"" ""Angielski"" ","""Python"" ""API"" ",https://nofluffjobs.com/pl/job/cloud-architect-5-442-infolet-krakow
IP Network Engineer (3/347),Telekomunikacja,,Mid,Infolet,Kraków,,16800  – 23520  PLN,"""LAN"" ""WAN"" ""Protocols"" ""BGP"" ""Cisco"" ""Python"" ""DNS"" ""LDAP"" ""NTP"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/ip-network-engineer-3-347-infolet-krakow
Power BI Administrator / IT Production Engineer,Sys. Administrator,,Senior,Mindbox S.A.,Warszawa,,25200  – 31500  PLN,"""Power BI"" ""Linux"" ""Windows Server"" ""Oracle"" ""SQL Server"" ""Tomcat"" ""Shell"" ""Jenkins"" ""Ansible"" ""Angielski (B2)"" ","""IBM"" ""IBM MQ"" ""Dynatrace"" ""ITIL"" ",https://nofluffjobs.com/pl/job/power-bi-administrator-it-production-engineer-mindbox-warszawa
Senior Project Manager,Project Manager,,Senior,Keepit,Kraków,15000  – 20000  PLN,,"""IT Project Management"" ""People Management"" ""Resource Management"" ""risk management"" ""scope management"" ""Stakeholder management"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-project-manager-keepit-krakow
SharePoint and Power Platform Developer,Fullstack,,Mid,emagine Sp. Z o.o.,Remote,,30240  – 33600  PLN,"""SharePoint"" ""Power Platform"" ""Microsoft Power Apps"" ""Angielski"" ","""Azure"" ""Office 365"" ""SAP"" ",https://nofluffjobs.com/pl/job/sharepoint-and-power-platform-developer-emagine-remote-1
Project Manager for Workloads team,Project Manager,,Senior,Keepit,Kraków,15000  – 20000  PLN,,"""Salesforce"" ""Power BI"" ""Dynamics 365"" ""IT Project Management"" ""People Management"" ""Resource Management"" ""risk management"" ""scope management"" ""Stakeholder management"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/project-manager-for-workloads-team-keepit-krakow
Azure DevOps Engineer,DevOps,Azure,Senior,Avanade Poland,Remote,,21840  – 30240  PLN,"""Azure"" ""Azure DevOps"" ""Ansible"" ""Python/bash/Powershell"" ""GitHub"" ""Python"" ""PowerShell"" ""Bash"" ""ARM"" ""DevOps"" ""Jenkins"" ""GitHub Actions"" ""Git"" ""Angielski (B2)"" ","""Kubernetes"" ""Docker"" ""Terraform"" ""C#"" ""npm"" ""Polski"" ",https://nofluffjobs.com/pl/job/azure-devops-engineer-avanade-poland-remote-2
Hardware Engineer,Inżynieria elektryczna,,Mid,Fluke Reliability,Wroclaw,8000  – 15500  PLN,,"""Angielski"" ",,https://nofluffjobs.com/pl/job/hardware-engineer-fluke-reliability-wroclaw
Remote Senior Business System Analyst,Business Analysis,,Senior,Connectis_,Remote,,23000  – 27000  PLN,"""UML"" ""BPMN"" ""Azure DevOps"" ""Angielski"" ","""Sparx Enterprise Architect"" ""ARIS"" ",https://nofluffjobs.com/pl/job/remote-senior-business-system-analyst-connectis-
Senior Software QA Engineer (Python/Java),Testing,Python,Mid,Dell Technologies,Remote,15750  – 18900  PLN,,"""Python"" ""Linux"" ""RHEL"" ""VMware"" ""ESXi"" ""HTTP"" ""REST API"" ""Java"" ""Angielski (B2)"" ","""qTest"" ""Storage"" ""Jenkins"" ""Confluence"" ""Jira"" ",https://nofluffjobs.com/pl/job/senior-software-qa-engineer-python-java-dell-technologies-remote
Remote QA Test Automation Engineer - ASAP,Testing,JavaScript,Mid,Giełda Papierów Wartościowych S.A.,Warszawa,13000  – 18000  PLN,14784  – 20800  PLN,"""JavaScript"" ""Docker"" ""TypeScript"" ""Test automation"" ""Git"" ""Polski"" ","""Linux"" ""UDP"" ""TCP"" ""WebSocket"" ",https://nofluffjobs.com/pl/job/remote-qa-test-automation-engineer-asap-gielda-papierow-wartosciowych-warszawa
Remote - Senior Automation Tester,Testing,Java,Senior,KMD Poland,Remote,,19000  – 22000  PLN,"""Testing"" ""Automated testing"" ""Java"" ""Selenium"" ""WebDriver"" ""performance testing"" ""Git"" ""Docker"" ""CI/CD"" ""Angielski (B2)"" ""Polski (B2)"" ","""Microsoft Azure"" ""Kubernetes"" ",https://nofluffjobs.com/pl/job/remote-senior-automation-tester-kmd-poland-1
DB Integration Engineer,Data,SQL,Senior,Proxet,Wroclaw,,23626  – 27922  PLN,"""ETL"" ""T-SQL"" ""SQL Server"" ""Azure SQL"" ""SSIS"" ""SQL"" ""Angielski (B1)"" ","""Azure Data Factory"" ""Azure Databricks"" ""Azure DevOps"" ""Polski (B1)"" ",https://nofluffjobs.com/pl/job/db-integration-engineer-proxet-wroclaw-1
Senior Java Developer,Backend,Java,Senior,GoSolve,Remote,,24056  – 25345  PLN,"""Java"" ""Spring"" ""JavaScript"" ""TypeScript"" ""REST API"" ""AWS"" ""Microservices"" ""AWS Lambda"" ""Kubernetes"" ""Terraform"" ""Angielski"" ","""React"" ",https://nofluffjobs.com/pl/job/senior-java-developer-gosolve-remote
Manual Tester,Testing,Selenium,Mid,Avenga,Gdynia,,15120  – 19320  PLN,"""Selenium"" ""BDD"" ""Cucumber"" ""API"" ""UI"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/manual-tester-avenga-gdynia
Senior Fullstack Developer,Fullstack,Java,Senior,Avenga,Remote,,28560  – 31920  PLN,"""Java"" ""CI/CD"" ""Python"" ""API"" ""SQL"" ""Snowflake"" ""SAFe"" ""Angielski"" ""Polski"" ","""HTML"" ""CSS"" ",https://nofluffjobs.com/pl/job/senior-fullstack-developer-avenga-remote-16
Remote Web Publisher / Junior Frontend Developer,Frontend,JavaScript,Junior,Execon,Remote,,4000  – 6000  PLN,"""JS"" ""CSS"" ""JavaScript"" ""Polski"" ",,https://nofluffjobs.com/pl/job/remote-web-publisher-junior-frontend-developer-execon
Remote - Senior Angular Developer,Frontend,Angular,Senior,KMD Poland,Remote,,23000  – 28000  PLN,"""Angular"" ""Java"" ""Docker"" ""Kubernetes"" ""Microservices"" ""Design Patterns"" ""Polski (B2)"" ""Angielski (B2)"" ","""Azure"" ""Microsoft Azure"" ",https://nofluffjobs.com/pl/job/remote-senior-angular-developer-kmd-poland-2
Network Operation Center Engineer,Telekomunikacja,,Senior,Ework Group,Warszawa,,30912  – 33936  PLN,"""Cisco"" ""SDA"" ""TCP/IP"" ""VPN"" ""LAN, WAN"" ""Switches"" ""Routing"" ""Cisco devices"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/network-operation-center-engineer-ework-group-warszawa
Remote Senior Frontend Developer Vue/React/Angular,Frontend,JavaScript,Mid,Execon,Remote,17000  – 21000  PLN,17000  – 21000  PLN,"""JavaScript"" ""Vue.js"" ""React"" ""Vuex"" ""Redux"" ""NgRx"" ""Context API"" ""HTML"" ""CSS"" ""Git"" ""Node.js"" ""Webpack"" ""Babel"" ""UI"" ""UX"" ""Polski"" ","""TypeScript"" ""GraphQL"" ""RxJS"" ""Cypress"" ",https://nofluffjobs.com/pl/job/remote-senior-frontend-developer-vue-react-angular-execon
Principal Product Manager,Product Management,,Senior,Remitly,Kraków,27000  – 33000  PLN,,"""Product vision"" ""Kanban"" ""Agile"" ""Lean"" ""E-commerce"" ""Application Life Cycle Management"" ""Data analytics"" ""Data analysis"" ""Roadmap management"" ""Roadmap creation"" ""Polski"" ""Angielski"" ","""Quality control"" ""Quantitative research"" ",https://nofluffjobs.com/pl/job/principal-product-manager-remitly-krakow
"Lead DevOps Engineer (K8s, Linux)",DevOps,Kubernetes,Senior,Dell Technologies,Remote,19150  – 23000  PLN,,"""Kubernetes"" ""OpenShift"" ""VMware"" ""K8s"" ""Rancher"" ""Virtualization"" ""Networking"" ""SAN"" ""Docker"" ""Postman"" ""Argo"" ""DevOps"" ""CI/CD"" ""Jenkins"" ""ArgoCD"" ""YAML"" ""Python"" ""Shell"" ""Ansible"" ""AWX"" ""Ingress"" ""Nginx"" ""Angielski (B2)"" ","""Jira"" ",https://nofluffjobs.com/pl/job/lead-devops-engineer-k8s-linux-dell-technologies-remote-1
