Title,Category,Technology,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Remote Analityk Biznesowy - Finance,Business Analysis,,Mid,Link Group,Remote,12500  – 15700  PLN,13500  – 18000  PLN,"""Finance"" ""Business analysis"" ""BPMN"" ""UML"" ""Adonis"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/remote-analityk-biznesowy-finance-link-group
Fullstack developer,Fullstack,Java,Mid,Decerto Sp. z o.o.,Remote,,16800  – 21840  PLN,"""Java"" ""REST API"" ""AngularJS"" ""Angular"" ""Spring Boot"" ""Polski (C1)"" ",,https://nofluffjobs.com/pl/job/fullstack-developer-decerto-remote
Product Designer,Design,,Mid,YND Technologies,Remote,,13000  – 18000  PLN,"""UI design"" ""Typography"" ""Animation"" ""UX design"" ""UI"" ""UX"" ""Angielski"" ""Polski"" ","""HTML"" ""CSS"" ",https://nofluffjobs.com/pl/job/product-designer-ynd-technologies-remote-1
Remote Senior/Lead Drupal Developer,Backend,Drupal,Senior,7N,Remote,,25200  – 28560  PLN,"""Drupal"" ""Decoupled Drupal"" ""Linux"" ""Docker"" ""Kubernetes"" ""Git"" ""PHP"" ""Jenkins"" ""JavaScript"" ""CSS"" ""Jira"" ""Confluence"" ""Teams"" ""AWS"" ""REST API"" ""Scrum"" ""Angielski"" ","""Oracle"" ""Datadog"" ",https://nofluffjobs.com/pl/job/remote-senior-lead-drupal-developer-7n
"JDE Senior Specialist, IT–Order Management/Pricing",ERP,,Senior,Baxter Polska,Warszawa,13000  – 19000  PLN,,"""JD Edwards"" ""Agile"" ""SDLC"" ""ERP"" ""Angielski (C1)"" ","""SQL"" ""CPQ"" ",https://nofluffjobs.com/pl/job/jde-senior-specialist-it-order-management-pricing-baxter-polska-warszawa
Mid Java Developer + Python,Backend,Java,Mid,ITDS,Kraków,,17850  – 22050  PLN,"""Java"" ""J2EE"" ""Spring"" ""Hibernate"" ""Python"" ""Groovy"" ""Microservices"" ""API"" ""Web Services"" ""REST"" ""XML"" ""JSON"" ""JavaScript"" ""CI/CD"" ""Jenkins"" ""Docker"" ""Git"" ""Angielski"" ","""REST API"" ""Elasticsearch"" ""Kibana"" ""ELK Stack"" ""Logstash"" ""Document Driven Databases"" ""RDBMS"" ""MongoDB"" ""Oracle"" ""PostgreSQL"" ""Agile"" ""Scrum"" ""Kanban"" ""Unix"" ""Linux"" ""NLP"" ""MS Visio"" ""Cloud"" ",https://nofluffjobs.com/pl/job/mid-java-developer-python-itds-krakow
Senior Angular Developer + basic Java,Fullstack,Angular,Senior,Link Group,Warszawa,,27720  – 31920  PLN,"""Angular"" ""JSON"" ""XML"" ""TypeScript"" ""JavaScript"" ""HTML"" ""CSS"" ""Java"" ""Hibernate"" ""JUnit"" ""Spring"" ""Spring Boot"" ""Spring Batch"" ""Spring Security"" ""REST API"" ""Microservices"" ""SQL"" ""PL/SQL"" ""Oracle"" ""Maven"" ""npm"" ""Git"" ""Web Services"" ""API"" ""DevOps"" ""Jenkins"" ""Angielski (B2)"" ""Polski"" ",,https://nofluffjobs.com/pl/job/senior-angular-developer-basic-java-link-group-warszawa
"Solution Architect (IoT, Smart City solutions)",Architecture,,Senior,Link Group,Riyadh,,33600  – 62160  PLN,"""Architecture"" ""IoT"" ""Smart City solutions"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/solution-architect-iot-smart-city-solutions-link-group-riyadh
Remote Senior Backend Scala Developer,Backend,Scala,Senior,SoftwareMill,Remote,,25200  – 31500  PLN,"""Scala"" ""Functional programming"" ""Polski (B2)"" ""Angielski (B2)"" ","""Cats"" ""Zio"" ""Akka"" ",https://nofluffjobs.com/pl/job/remote-senior-backend-scala-developer-softwaremill
Senior Fullstack Developer,Fullstack,Java,Senior,Link Group,Warszawa,,27720  – 31920  PLN,"""Java"" ""Angular"" ""Angielski (B2)"" ""Polski"" ",,https://nofluffjobs.com/pl/job/senior-fullstack-developer-link-group-warszawa-1
Trusted Sources and Flow Manager,Data,Collibra,Senior,HSBC Technology Poland,Kraków,15000  – 19000  PLN,,"""Collibra"" ""Big Data"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/trusted-sources-and-flow-manager-hsbc-technology-poland-krakow
DevOps Engineer,DevOps,AWS,Senior,Link Group,Warszawa,30000  – 33000  PLN,30000  – 33000  PLN,"""AWS"" ""Docker"" ""Kubernetes"" ""Terraform"" ""devops"" ""Angielski (B2)"" ""Polski"" ","""Windows"" ""Linux"" ",https://nofluffjobs.com/pl/job/devops-engineer-link-group-warszawa-2
Remote Automation Engineer (Java),Testing,Java,Mid,Gett,Remote,18374  – 23682  PLN,18374  – 23682  PLN,"""automation testing of applications"" ""Java"" ""Creation of Automation Test scenarios"" ""creation of  Test cases"" ""Angielski"" ","""Playwright/TestNG, Selenium"" ""Selenium"" ""Postgres"" ""MySQL"" ""Docker"" ""K8s"" ""OpenShift"" ""Jenkins"" ""GitHub Actions"" ",https://nofluffjobs.com/pl/job/remote-automation-engineer-java-gett
Business / System Analyst - Mid,Business Analysis,,Mid,ITDS,Warsaw,,18900  – 25200  PLN,"""Jira"" ""Confluence"" ""UML"" ""BMPN"" ""CMS"" ""Sitecore"" ""Bolt"" ""Scrum"" ""Agile"" ""Angielski"" ","""SAP"" ""Salesforce"" ",https://nofluffjobs.com/pl/job/business-system-analyst-mid-itds-warsaw
Remote Backend Engineer,Backend,,Senior,Gett,Remote,26540  – 28582  PLN,26540  – 28582  PLN,"""backend language experience"" ""server-side application experience"" ""database design"" ""query optimization"" ""working in scale"" ""production environment maintaining"" ""Angielski"" ","""Microservices"" ""AWS"" ""Golang"" ""Cloud"" ""large-scale distributed systems"" ",https://nofluffjobs.com/pl/job/remote-backend-engineer-gett
Solution Integration Architect ERP i WMS,Architecture,,Senior,Link Group,Warszawa,23000  – 25000  PLN,26000  – 28000  PLN,"""UML"" ""BPMN"" ""ArchiMate"" ""Java"" ""Microservices"" ""XML"" ""REST"" ""JSON"" ""SOAP"" ""Apache Kafka"" ""Rabbit MQ"" ""WSO2"" ""DevOps"" ""Agile"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/solution-integration-architect-erp-i-wms-link-group-warszawa
Remote IT Security Specialist (CyberArk Solution),Security,CyberArk,Senior,ITDS,Remote,,16800  – 29400  PLN,"""CyberArk"" ""PIM"" ""IAM"" ""API"" ""CPM"" ""PSM"" ""Integration"" ""Oracle"" ""MSSQL"" ""MySQL"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/remote-it-security-specialist-cyberark-solution-itds
Microsoft CRM Domain Architect - Remote,Architecture,,Expert,Link Group,Remote,,25000  – 27000  PLN,"""CRM"" ""Segmentation"" ""Kubernetes"" ""Docker"" ""UML"" ""BPMN"" ""ArchiMate"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/microsoft-crm-domain-architect-remote-link-group
REMOTE Embedded Developer (Automotive),Embedded,C,Mid,Link Group,Remote,20000  – 24000  PLN,16800  – 23520  PLN,"""C"" ""RTOS"" ""Protocols"" ""I2C"" ""SPI"" ""CAN"" ""LIN"" ""Angielski (C1)"" ","""AUTOSAR"" ""Motor"" ",https://nofluffjobs.com/pl/job/remote-embedded-developer-automotive-link-group
Remote Data Engineer with Neo4j,Data,Neo4j,Senior,Link Group,Remote,,23520  – 28560  PLN,"""Neo4j"" ""ETL"" ""Data pipelines"" ""Data integration solutions"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/remote-data-engineer-with-neo4j-link-group
Microsoft Dynamics CRM Engineer (REMOTE),Backend,,Senior,AVENGA,Remote,,31600  – 33600  PLN,"""SQL"" ""Microsoft Dynamics 365 CRM"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/microsoft-dynamics-crm-engineer-remote-avenga
Administrator systemowy,Sys. Administrator,,Mid,Link Group,Warszawa,,16800  – 19320  PLN,"""Windows Server"" ""Hyper-V"" ""VMware"" ""DNS"" ""DFS-R"" ""DHCP"" ""Active Directory"" ""WSUS"" ""PKI"" ""NTFS"" ""Windows"" ""Office 365"" ""PowerShell"" ""Storage"" ""MS SQL"" ""Zabbix"" ""Nagios"" ""Networking"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/administrator-systemowy-link-group-warszawa
Junior Business Intelligence Consultant,Business Intelligence,,Junior,Business Reporting Solutions,Remote,,6000  – 12000  PLN,"""SQL"" ""ETL"" ""T-SQL"" ""Polski"" ""Angielski"" ","""Python"" ""Azure"" ""R"" ""Oracle"" ""MicroStrategy"" ""SSIS"" ""Power BI"" ""GCP"" ",https://nofluffjobs.com/pl/job/junior-business-intelligence-consultant-business-reporting-solutions-remote-3
Senior DevOps Engineer,DevOps,AWS,Senior,ITDS,Warsaw,,21000  – 27300  PLN,"""DevOps"" ""SME"" ""AWS"" ""Azure Cloud"" ""CI/CD"" ""Git"" ""GitLab"" ""Jenkins"" ""Tomcat"" ""WildFly"" ""JBoss"" ""TLS"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/senior-devops-engineer-itds-warsaw
Senior Product Manager,Product Management,,Senior,Applause,Warsaw,,22000  – 27000  PLN,"""Project management"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/senior-product-manager-applause-warsaw
Elektromonter sieci trakcyjnej - Niemcy!,Electrical Engineering,,Mid,HSS Work,Warszawa,12047  – 12940  PLN,,"""Polski"" ",,https://nofluffjobs.com/pl/job/elektromonter-sieci-trakcyjnej-niemcy--hss-work-warszawa
Regular C++ Developer,Backend,C++,Mid,Transition Technologies PSC S.A.,Remote,,11760  – 20160  PLN,"""C++"" ""C#"" ""GitHub"" ""Jenkins"" ""Angielski"" ","""CLI"" ""MySQL"" ""RabbitMQ"" ""CI/CD"" ""Python"" ""Bash"" ""AWS"" ""Azure"" ""GCP"" ",https://nofluffjobs.com/pl/job/regular-c-developer-transition-technologies-psc-remote-2
Power BI Developer/Analyst,Business Intelligence,,Mid,Ework Group,Remote,,23520  – 25200  PLN,"""Qlik View"" ""Power BI"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/power-bi-developer-analyst-ework-group-remote
Analityk,Business Analysis,,Mid,Ework Group,Warszawa,,18480  – 23520  PLN,"""UML"" ""Enterprise Architect"" ""Polski (NATIVE)"" ","""Oracle"" ""SQL"" ",https://nofluffjobs.com/pl/job/analityk-ework-group-warszawa-2
Remote Service Reliability Engineer,DevOps,,Senior,HSBC Technology Poland,Remote,24000  – 30000  PLN,,"""SRE"" ""Agile"" ""Confluence"" ""Jira"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/remote-service-reliability-engineer-hsbc-technology-poland
Senior Cloud Engineer,DevOps,AWS,Senior,emagine Sp. Z o.o.,Remote,,29400  – 31920  PLN,"""Data analytics"" ""Cloud platform"" ""AWS"" ""Azure"" ""Google cloud"" ""Cloud security"" ""DevOps"" ""Continuous integration"" ""Python"" ""Go"" ""TypeScript"" ""Rust"" ""Angielski"" ","""Degree"" ""AI"" ",https://nofluffjobs.com/pl/job/senior-cloud-engineer-emagine-remote
Remote Senior Test Engineer (Mobile),Testing,Java,Senior,7N,Remote,,25200  – 28560  PLN,"""Java"" ""Cucumber"" ""Appium"" ""Detox"" ""Android"" ""iOS"" ""Angielski"" ","""JavaScript"" ""Agile"" ",https://nofluffjobs.com/pl/job/remote-senior-test-engineer-mobile-7n
Remote Mid Java Developer + WSO2/OSB,Backend,Java,Mid,Link Group,Remote,,20000  – 25000  PLN,"""Java"" ""WSO2"" ""OSB"" ""Git"" ""Maven"" ""Angielski (B2)"" ""Polski (C2)"" ",,https://nofluffjobs.com/pl/job/remote-mid-java-developer-wso2-osb-link-group
Data Privacy Manager – Cookies,Data,,Senior,HSBC Technology Poland,Kraków,16000  – 20000  PLN,,"""Tealium"" ""JavaScript"" ""Looker"" ""SQL"" ""Google BigQuery"" ""Fiddler"" ""Proxy"" ""Jira"" ""Confluence"" ""cookie Consent Management Systems"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/data-privacy-manager-cookies-hsbc-technology-poland-krakow
Senior AI Programmer - Gaming,AI,C,Senior,ITDS,Warsaw,,16800  – 31500  PLN,"""AI"" ""C"" ""Unreal Engine"" ""Atlassian"" ""Jira"" ""Confluence"" ""Swarm"" ""Perforce"" ""C++"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/senior-ai-programmer-gaming-itds-warsaw
Azure DevOps Engineer / SRE,DevOps,Azure,Senior,Awareson,Remote,,28560  – 33600  PLN,"""Azure"" ""Docker"" ""Site reliability engineering"" ""CI/CD"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/azure-devops-engineer-sre-awareson-remote
Cloud Engineer,Architecture,,Mid,emagine Sp. Z o.o.,Remote,,23520  – 30240  PLN,"""Terraform"" ""Python"" ""JavaScript"" ""Go"" ""Kubernetes"" ""REST API"" ""Open API"" ""DevOps"" ""Angielski (C1)"" ","""AWS"" ",https://nofluffjobs.com/pl/job/cloud-engineer-emagine-remote
System Verification Test Engineer,Testing,Python,Senior,Hays Poland,Warszawa,18000  – 26000  PLN,,"""Python"" ""CAN"" ""Angielski (B2)"" ","""Jira"" ""DOORS"" ""Polarion"" ""Polski (A2)"" ",https://nofluffjobs.com/pl/job/system-verification-test-engineer-hays-poland-warszawa
MES Developer / Consultant,ERP,,Mid,Link Group,Kraków,8000  – 12000  PLN,,"""Manufacturing execution system"" ""MES"" ""Polski"" ""Angielski (B2)"" ","""PL/SQL"" ""Python"" ",https://nofluffjobs.com/pl/job/mes-developer-consultant-link-group-krakow
DevOps Service Manager,DevOps,,Senior,HSBC Technology Poland,Kraków,18000  – 20000  PLN,,"""DevOps"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/devops-service-manager-hsbc-technology-poland-krakow
UI/UX Designer/ka - Mid,Design,,Mid,SYZYGY,Warszawa,7500  – 10000  PLN,9000  – 12000  PLN,"""Figma"" ""UX"" ""UI"" ""WCAG"" ""Polski"" ""Angielski (B2)"" ","""Design System"" ""Microinteractions"" ",https://nofluffjobs.com/pl/job/ui-ux-designer-ka-mid-syzygy-warszawa
Mid Production Support Analyst,IT Support,,Mid,HSBC Technology Poland,Kraków,10000  – 12000  PLN,,"""Shell"" ""MVS"" ""Control-M"" ""COBOL"" ""IBM Db2"" ""Accounting"" ""Agile"" ""Angielski (C1)"" ","""Java"" ",https://nofluffjobs.com/pl/job/mid-production-support-analyst-hsbc-technology-poland-krakow
Hardware Designer (Automotive),Electrical Engineering,,Mid,L&T Technology Services,Sosnowiec,12000  – 14000  PLN,,"""CIS"" ""PCB"" ""ISO"" ""CAN"" ""LIN"" ""MS Office"" ""SPICE"" ""DOORS"" ""LED"" ""Angielski (B2)"" ""Polski (B2)"" ",,https://nofluffjobs.com/pl/job/hardware-designer-automotive-l-t-technology-services-sosnowiec
Remote Test Engineer (Salesforce),Testing,,Senior,7N,Remote,,25200  – 28560  PLN,"""Java"" ""JavaScript"" ""BDD"" ""Selenium"" ""Playwright"" ""Salesforce"" ""Jest"" ""Cloud"" ""NoSQL"" ""Spring"" ""Docker"" ""Kubernetes"" ""Atlassian"" ""Agile"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/remote-test-engineer-salesforce-7n
Technical Test Lead,Testing,,Senior,Falck IT Poland Sp. z o.o.,Warszawa,18000  – 23000  PLN,,"""Testing"" ""Angielski (B2)"" ","""MS DevOps"" ""HP ALM"" ""Jira"" ",https://nofluffjobs.com/pl/job/technical-test-lead-falck-it-poland-warszawa
Senior Software Engineer (SaaS Front-end AWS),Frontend,Angular,Senior,Adtran (formerly ADVA),Remote,17000  – 22000  PLN,,"""Angular"" ""React"" ""TypeScript"" ""JavaScript"" ""Jasmine"" ""Protractor"" ""Docker"" ""Angielski"" ","""AWS"" ""Ethernet"" ""Networking"" ""Protocols"" ""Wireframing"" ""Balsamiq"" ""Mockups"" ""Cypress"" ""Selenium"" ",https://nofluffjobs.com/pl/job/senior-software-engineer-saas-front-end-aws-adtran-formerly-adva-remote
Remote 3D Artist for Product Visualization,Design,,Mid,Antal Sp. z.o.o.,Remote,,13440  PLN,"""Adobe Creative Suite"" ""Illustrator"" ""Angielski (C1)"" ","""UNITY"" ""Polski (B1)"" ",https://nofluffjobs.com/pl/job/remote-3d-artist-for-product-visualization-antal
Electronic Design Leader (Automotive),Electronics,,Senior,L&T Technology Services,Sosnowiec,15000  – 17000  PLN,,"""CAN"" ""LIN"" ""CAD"" ""CIS"" ""PCB"" ""ISO"" ""MS Office"" ""DOORS"" ""Spice"" ""LED"" ""Angielski (C1)"" ""Polski (B2)"" ",,https://nofluffjobs.com/pl/job/electronic-design-leader-automotive-l-t-technology-services-sosnowiec
.Net Team Leader,Backend,.NET,Expert,Transition Technologies PSC S.A.,Remote,17500  – 24000  PLN,23520  – 30240  PLN,"""C#"" "".NET"" ""Angielski"" ","""Angular"" ",https://nofluffjobs.com/pl/job/net-team-leader-transition-technologies-psc-remote-1
Salesforce Admin,Business Analysis,,Senior,Skillspark,Remote,,9500  – 14000  PLN,"""Salesforce"" ""User Interface"" ""PowerPoint"" ""Agile"" ""Sales Cloud"" ""Angielski (C1)"" ","""Pardot"" ""CloudCraze"" ""Portugalski"" ""Francuski"" ",https://nofluffjobs.com/pl/job/salesforce-admin-skillspark-remote
DevOps Engineer (Europe),DevOps,,Senior,Xenoss,Remote,,16332  – 24499  PLN,"""Linux"" ""AWS"" ""Kubernetes"" ""Terraform"" ""Docker"" ""Jenkins"" ""GitLab CI"" ""AWS Cloud"" ""Big Data"" ""DevOps"" ""SRE"" ""GitLab"" ""CI"" ""IaC"" ""Angielski (B2)"" ","""big data"" ""Ukraiński"" ",https://nofluffjobs.com/pl/job/devops-engineer-europe-xenoss-remote
Senior Data Engineer,Data,Python,Senior,Link Group,Warsaw,30000  – 35000  PLN,30000  – 35000  PLN,"""Python"" ""Spark"" ""SQL"" ""AWS"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/senior-data-engineer-link-group-warsaw
R&D Electrical Design Engineer,Electrical Engineering,,Mid,L&T Technology Services,Szczecin,13000  – 16000  PLN,,"""EPLAN"" ""AutoCAD"" ""ECM"" ""LECTRICAL DESIGN"" ""Angielski (B2)"" ""Polski (B2)"" ",,https://nofluffjobs.com/pl/job/r-d-electrical-design-engineer-l-t-technology-services-szczecin
UX/UI Designer (mobile team flight search),Design,,Mid,eSky Group,Remote,11000  – 13000  PLN,13104  – 15624  PLN,"""Human Design Interface"" ""Material Design"" ""mobile"" ""Polski"" ","""ecommerce"" ""Google Optimize"" ""CSS"" ""HTML"" ""JavaScript"" ""Scrum"" ""Angielski"" ",https://nofluffjobs.com/pl/job/ux-ui-designer-mobile-team-flight-search-esky-group-remote
Architekt infrastruktury IT - Remote,Architecture,,Senior,7N,Remote,,26880  – 30240  PLN,"""LAN"" ""WAN"" ""Firewall"" ""Proxy"" ""Load balancer"" ""SSH"" ""HTTP(s)"" ""TCP"" ""IP"" ""REST API"" ""SOAP"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/architekt-infrastruktury-it-remote-7n
PRINCIPAL DATA SOLUTIONS ARCHITECT,Architecture,AWS,Expert,N-iX,Remote,28813  – 36813  PLN,30459  – 40459  PLN,"""AWS"" ""ETL"" ""ELT"" ""Atlan"" ""Colibra"" ""Data engineering"" ""MDM"" ""AWS Redshift"" ""Apache Aurora"" ""AWS Glue"" ""AWS S3"" ""AWS Lambda"" ""Kinesis"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/principal-data-solutions-architect-n-ix-remote
Remote Senior Backend Python Developer,Backend,Python,Mid,Szkoła w Chmurze,Remote,12000  – 21000  PLN,14000  – 23000  PLN,"""Python"" ""Django Rest Framework"" ""SQL"" ""Docker"" ""Celery"" ""Git"" ""Django"" ""REST API"" ""Polski"" ","""Bitbucket"" ""Jira"" ",https://nofluffjobs.com/pl/job/remote-senior-backend-python-developer-szkola-w-chmurze
Senior Java Developer,Backend,Java,Senior,emagine Sp. Z o.o.,Remote,,26880  – 28560  PLN,"""Java"" ""Spring Boot"" ""JPA"" ""SQL"" ""Oracle"" ""Microservices"" ""CI/CD"" ""Jira"" ""Confluence"" ""Bitbucket"" ""REST API"" ""SOAP"" ""Maven"" ""VCS"" ""Git"" ""Kubernetes"" ""Kafka"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/senior-java-developer-emagine-remote-1
Technical Product Owner,Product Management,,Mid,Motorola Solutions Systems Polska,Kraków,18000  – 22000  PLN,,"""Angielski"" ",,https://nofluffjobs.com/pl/job/technical-product-owner-motorola-solutions-systems-polska-krakow
FullStack Developer,Fullstack,JavaScript,Mid,Applause,Warszawa,,18000  – 25000  PLN,"""Java"" ""Angular"" ""JavaScript"" ""TypeScript"" ""Git"" ""Node.js"" ""REST"" ""Angielski"" ""Polski"" ","""CSS"" ""Docker"" ""AWS"" ",https://nofluffjobs.com/pl/job/fullstack-developer-applause-warszawa
Remote System Automation Senior Engineer,IT Support,,Senior,HSBC Technology Poland,Remote,17000  – 21000  PLN,,"""IBM Mainframe Systems"" ""IBM z/OS"" ""Angielski (C1)"" ","""REXX"" ""JCL"" ""IBM Workload Scheduler"" ""Agile"" ",https://nofluffjobs.com/pl/job/remote-system-automation-senior-engineer-hsbc-technology-poland
Java Developer,Backend,Java,Mid,ASTEK Polska,Remote,12000  – 18000  PLN,16800  – 25200  PLN,"""Java"" ""Spring"" ""Spring Boot"" ""Spring Cloud"" ""SQL"" ""Oracle"" ""CI/CD"" ""Jira"" ""Confluence"" ""Bitbucket"" ""REST API"" ""SOAP"" ""Polski (NATIVE)"" ""Angielski (A2)"" ",,https://nofluffjobs.com/pl/job/java-developer-astek-polska-remote-27
Java Developer,Backend,Java,Mid,emagine Sp. Z o.o.,Remote,,25200  – 26880  PLN,"""Java"" ""Spring Boot"" ""JPA"" ""SQL"" ""Oracle"" ""Microservices"" ""CI/CD"" ""Jira"" ""Confluence"" ""Bitbucket"" ""REST API"" ""SOAP"" ""Maven"" ""VCS"" ""Git"" ""Kubernetes"" ""Kafka"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/java-developer-emagine-remote
ELEKTRYK UTRZYMANIA RUCHU | Niemcy,Automation,,Mid,Stern Job Recruitment,Halbe,13386  – 14724  PLN,,"""Niemiecki (A2)"" ",,https://nofluffjobs.com/pl/job/elektryk-utrzymania-ruchu-niemcy-stern-job-recruitment-halbe
Mid / Senior C++ Embedded Developer,Embedded,C++,Mid,Link Group,Warszawa,22000  – 30000  PLN,,"""C++"" ""Qt"" ""QML"" ""Google Test"" ""NUnit"" ""JUnit"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/mid-senior-c-embedded-developer-link-group-warszawa
ELEKTRYK BUDOWLANY | Niemcy,Electrical Engineering,,Mid,Stern Job Recruitment,Kall,12493  PLN,,"""Niemiecki (A2)"" ",,https://nofluffjobs.com/pl/job/elektryk-budowlany-niemcy-stern-job-recruitment-kall
ELEKTRYK / SZWAJCARIA (IM),Electrical Engineering,,Mid,Stern Job Recruitment,Zurych,27216  – 31248  PLN,,"""Niemiecki (A2)"" ",,https://nofluffjobs.com/pl/job/elektryk-szwajcaria-im-stern-job-recruitment-zurych
ELEKTRYK,Electrical Engineering,,Mid,Stern Job Recruitment,Bad Doberan,15617  PLN,,"""Niemiecki (A2)"" ",,https://nofluffjobs.com/pl/job/elektryk-stern-job-recruitment-baddoberan
ELEKTRYK PRZEMYSŁOWY / BERLIN,Electrical Engineering,,Mid,Stern Job Recruitment,Berlin,17402  PLN,,"""Niemiecki (A2)"" ",,https://nofluffjobs.com/pl/job/elektryk-przemyslowy-berlin-stern-job-recruitment-berlin
C/ C++ Software Engineer,Embedded,C++,Senior,Spyrosoft,Kraków,14800  – 16650  PLN,20160  – 22680  PLN,"""C"" ""C++"" ""RTOS"" ""Embedded"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/c-c-software-engineer-spyrosoft-krakow-1
ELEKTRYK PRZEMYSŁOWY,Electrical Engineering,,Mid,Stern Job Recruitment,Königs Wusterhausen,16955  PLN,,"""Niemiecki (A2)"" ",,https://nofluffjobs.com/pl/job/elektryk-przemyslowy-stern-job-recruitment-konigswusterhausen
